"Item_ID";"menu_item_ID";"quantity"
"4822";"4822";"3"
"4823";"4823";"8"
"4824";"4824";"4"
"4825";"4825";"3"
"4826";"4826";"2"
"4827";"4827";"8"
"4828";"4828";"3"
"4829";"4829";"9"
"4830";"4830";"1"
"4831";"4831";"8"
"4832";"4832";"5"
"4833";"4833";"3"
"4834";"4834";"10"
"4835";"4835";"0"
"4836";"4836";"5"
"4837";"4837";"7"
"4838";"4838";"8"
"4839";"4839";"0"
"4840";"4840";"7"
"4841";"4841";"6"
"4842";"4842";"1"
"4843";"4843";"2"
"4844";"4844";"6"
"4845";"4845";"3"
"4846";"4846";"0"
"4847";"4847";"7"
"4848";"4848";"6"
"4849";"4849";"7"
"4850";"4850";"6"
"4851";"4851";"3"
"4852";"4852";"2"
"4853";"4853";"0"
"4854";"4854";"2"
"4855";"4855";"1"
"4856";"4856";"5"
"4857";"4857";"7"
"4858";"4858";"8"
"4859";"4859";"3"
"4860";"4860";"0"
"4861";"4861";"3"
"4862";"4862";"3"
"4863";"4863";"2"
"4864";"4864";"1"
"4865";"4865";"2"
"4866";"4866";"6"
"4867";"4867";"5"
"4868";"4868";"1"
"4869";"4869";"6"
"4870";"4870";"7"
"4871";"4871";"4"
"4872";"4872";"10"
"4873";"4873";"2"
"4874";"4874";"6"
"4875";"4875";"7"
"4876";"4876";"1"
"4877";"4877";"6"
"4878";"4878";"0"
"4879";"4879";"8"
"4880";"4880";"6"
"4881";"4881";"3"
"4882";"4882";"5"
"4883";"4883";"5"
"4884";"4884";"2"
"4885";"4885";"7"
"4886";"4886";"0"
"4887";"4887";"1"
"4888";"4888";"5"
"4889";"4889";"4"
"4890";"4890";"5"
"4891";"4891";"10"
"4892";"4892";"9"
"4893";"4893";"9"
"4894";"4894";"8"
"4895";"4895";"5"
"4896";"4896";"3"
"4897";"4897";"2"
"4898";"4898";"5"
"4899";"4899";"2"
"4900";"4900";"9"
"4901";"4901";"2"
"4902";"4902";"7"
"4903";"4903";"1"
"4904";"4904";"9"
"4905";"4905";"6"
"4906";"4906";"6"
"4907";"4907";"1"
"4908";"4908";"4"
"4909";"4909";"5"
"4910";"4910";"0"
"4911";"4911";"4"
"4912";"4912";"9"
"4913";"4913";"8"
"4914";"4914";"3"
"4915";"4915";"8"
"4916";"4916";"6"
"4917";"4917";"9"
"4918";"4918";"7"
"4919";"4919";"3"
"4920";"4920";"8"
"4921";"4921";"0"
"4922";"4922";"9"
"4923";"4923";"4"
"4924";"4924";"10"
"4925";"4925";"9"
"4926";"4926";"5"
"4927";"4927";"0"
"4928";"4928";"8"
"4929";"4929";"1"
"4930";"4930";"2"
"4931";"4931";"4"
"4932";"4932";"7"
"4933";"4933";"3"
"4934";"4934";"10"
"4935";"4935";"6"
"4936";"4936";"4"
"4937";"4937";"1"
"4938";"4938";"2"
"4939";"4939";"5"
"4940";"4940";"6"
"4941";"4941";"5"
"4942";"4942";"5"
"4943";"4943";"6"
"4944";"4944";"0"
"4945";"4945";"4"
"4946";"4946";"5"
"4947";"4947";"4"
"4948";"4948";"9"
"4949";"4949";"5"
"4950";"4950";"6"
"4951";"4951";"8"
"4952";"4952";"9"
"4953";"4953";"3"
"4954";"4954";"1"
"4955";"4955";"7"
"4956";"4956";"5"
"4957";"4957";"5"
"4958";"4958";"10"
"4959";"4959";"1"
"4960";"4960";"2"
"4961";"4961";"9"
"4962";"4962";"0"
"4963";"4963";"0"
"4964";"4964";"4"
"4965";"4965";"4"
"4966";"4966";"3"
"4967";"4967";"10"
"4968";"4968";"10"
"4969";"4969";"10"
"4970";"4970";"8"
"4971";"4971";"6"
"4972";"4972";"8"
"4973";"4973";"1"
"4974";"4974";"4"
"4975";"4975";"9"
"4976";"4976";"8"
"4977";"4977";"7"
"4978";"4978";"2"
"4979";"4979";"9"
"4980";"4980";"1"
"4981";"4981";"10"
"4982";"4982";"3"
"4983";"4983";"7"
"4984";"4984";"7"
"4985";"4985";"8"
"4986";"4986";"0"
"4987";"4987";"4"
"4988";"4988";"9"
"4989";"4989";"3"
"4990";"4990";"7"
"4991";"4991";"1"
"4992";"4992";"1"
"4993";"4993";"8"
"4994";"4994";"10"
"4995";"4995";"6"
"4996";"4996";"6"
"4997";"4997";"8"
"4998";"4998";"10"
"4999";"4999";"7"
"5000";"5000";"3"
"5001";"5001";"10"
"5002";"5002";"9"
"5003";"5003";"9"
"5004";"5004";"6"
"5005";"5005";"2"
"5006";"5006";"10"
"5007";"5007";"0"
"5008";"5008";"6"
"5009";"5009";"6"
"5010";"5010";"2"
"5011";"5011";"4"
"5012";"5012";"5"
"5013";"5013";"7"
"5014";"5014";"10"
"5015";"5015";"0"
"5016";"5016";"7"
"5017";"5017";"1"
"5018";"5018";"8"
"5019";"5019";"4"
"5020";"5020";"9"
"5021";"5021";"10"
"5022";"5022";"0"
"5023";"5023";"6"
"5024";"5024";"9"
"5025";"5025";"5"
"5026";"5026";"0"
"5027";"5027";"9"
"5028";"5028";"9"
"5029";"5029";"9"
"5030";"5030";"0"
"5031";"5031";"0"
"5032";"5032";"6"
"5033";"5033";"9"
"5034";"5034";"10"
"5035";"5035";"6"
"5036";"5036";"4"
"5037";"5037";"5"
"5038";"5038";"10"
"5039";"5039";"2"
"5040";"5040";"7"
"5041";"5041";"9"
"5042";"5042";"5"
"5043";"5043";"5"
"5044";"5044";"5"
"5045";"5045";"1"
"5046";"5046";"10"
"5047";"5047";"2"
"5048";"5048";"10"
"5049";"5049";"8"
"5050";"5050";"9"
"5051";"5051";"6"
"5052";"5052";"9"
"5053";"5053";"8"
"5054";"5054";"8"
"5055";"5055";"4"
"5056";"5056";"9"
"5057";"5057";"0"
"5058";"5058";"1"
"5059";"5059";"4"
"5060";"5060";"2"
"5061";"5061";"1"
"5062";"5062";"5"
"5063";"5063";"6"
"5064";"5064";"9"
"5065";"5065";"9"
"5066";"5066";"10"
"5067";"5067";"6"
"5068";"5068";"9"
"5069";"5069";"2"
"5070";"5070";"4"
"5071";"5071";"6"
"5072";"5072";"3"
"5073";"5073";"7"
"5074";"5074";"4"
"5075";"5075";"10"
"5076";"5076";"10"
"5077";"5077";"1"
"5078";"5078";"9"
"5079";"5079";"4"
"5080";"5080";"0"
"5081";"5081";"5"
"5082";"5082";"1"
"5083";"5083";"10"
"5084";"5084";"10"
"5085";"5085";"3"
"5086";"5086";"3"
"5087";"5087";"9"
"5088";"5088";"1"
"5089";"5089";"0"
"5090";"5090";"9"
"5091";"5091";"9"
"5092";"5092";"10"
"5093";"5093";"8"
"5094";"5094";"1"
"5095";"5095";"6"
"5096";"5096";"8"
"5097";"5097";"8"
"5098";"5098";"3"
"5099";"5099";"3"
"5100";"5100";"6"
"5101";"5101";"3"
"5102";"5102";"8"
"5103";"5103";"1"
"5104";"5104";"6"
"5105";"5105";"0"
"5106";"5106";"10"
"5107";"5107";"6"
"5108";"5108";"8"
"5109";"5109";"1"
"5110";"5110";"6"
"5111";"5111";"3"
"5112";"5112";"3"
"5113";"5113";"2"
"5114";"5114";"6"
"5115";"5115";"5"
"5116";"5116";"1"
"5117";"5117";"8"
"5118";"5118";"9"
"5119";"5119";"1"
"5120";"5120";"10"
"5121";"5121";"9"
"5122";"5122";"5"
"5123";"5123";"0"
"5124";"5124";"9"
"5125";"5125";"6"
"5126";"5126";"8"
"5127";"5127";"2"
"5128";"5128";"1"
"5129";"5129";"10"
"5130";"5130";"3"
"5131";"5131";"2"
"5132";"5132";"3"
"5133";"5133";"8"
"5134";"5134";"6"
"5135";"5135";"2"
"5136";"5136";"8"
"5137";"5137";"7"
"5138";"5138";"1"
"5139";"5139";"9"
"5140";"5140";"1"
"5141";"5141";"2"
"5142";"5142";"4"
"5143";"5143";"10"
"5144";"5144";"5"
"5145";"5145";"7"
"5146";"5146";"1"
"5147";"5147";"3"
"5148";"5148";"0"
"5149";"5149";"5"
"5150";"5150";"2"
"5151";"5151";"5"
"5152";"5152";"8"
"5153";"5153";"8"
"5154";"5154";"8"
"5155";"5155";"2"
"5156";"5156";"8"
"5157";"5157";"6"
"5158";"5158";"5"
"5159";"5159";"0"
"5160";"5160";"5"
"5161";"5161";"2"
"5162";"5162";"2"
"5163";"5163";"10"
"5164";"5164";"1"
"5165";"5165";"9"
"5166";"5166";"8"
"5167";"5167";"5"
"5168";"5168";"1"
"5169";"5169";"7"
"5170";"5170";"4"
"5171";"5171";"0"
"5172";"5172";"5"
"5173";"5173";"4"
"5174";"5174";"6"
"5175";"5175";"8"
"5176";"5176";"1"
"5177";"5177";"10"
"5178";"5178";"7"
"5179";"5179";"3"
"5180";"5180";"6"
"5181";"5181";"0"
"5182";"5182";"5"
"5183";"5183";"6"
"5184";"5184";"8"
"5185";"5185";"5"
"5186";"5186";"1"
"5187";"5187";"3"
"5188";"5188";"8"
"5189";"5189";"2"
"5190";"5190";"4"
"5191";"5191";"7"
"5192";"5192";"4"
"5193";"5193";"5"
"5194";"5194";"2"
"5195";"5195";"7"
"5196";"5196";"2"
"5197";"5197";"3"
"5198";"5198";"5"
"5199";"5199";"1"
"5200";"5200";"6"
"5201";"5201";"5"
"5202";"5202";"10"
"5203";"5203";"3"
"5204";"5204";"2"
"5205";"5205";"10"
"5206";"5206";"8"
"5207";"5207";"9"
"5208";"5208";"0"
"5209";"5209";"4"
"5210";"5210";"2"
"5211";"5211";"6"
"5212";"5212";"10"
"5213";"5213";"7"
"5214";"5214";"3"
"5215";"5215";"0"
"5216";"5216";"2"
"5217";"5217";"6"
"5218";"5218";"5"
"5219";"5219";"2"
"5220";"5220";"9"
"5221";"5221";"2"
"5222";"5222";"1"
"5223";"5223";"3"
"5224";"5224";"1"
"5225";"5225";"7"
"5226";"5226";"1"
"5227";"5227";"5"
"5228";"5228";"0"
"5229";"5229";"6"
"5230";"5230";"7"
"5231";"5231";"4"
"5232";"5232";"4"
"5233";"5233";"8"
"5234";"5234";"5"
"5235";"5235";"3"
"5236";"5236";"5"
"5237";"5237";"1"
"5238";"5238";"0"
"5239";"5239";"9"
"5240";"5240";"7"
"5241";"5241";"0"
"5242";"5242";"1"
"5243";"5243";"7"
"5244";"5244";"0"
"5245";"5245";"7"
"5246";"5246";"3"
"5247";"5247";"1"
"5248";"5248";"4"
"5249";"5249";"1"
"5250";"5250";"3"
"5251";"5251";"5"
"5252";"5252";"6"
"5253";"5253";"2"
"5254";"5254";"3"
"5255";"5255";"1"
"5256";"5256";"10"
"5257";"5257";"4"
"5258";"5258";"7"
"5259";"5259";"8"
"5260";"5260";"9"
"5261";"5261";"7"
"5262";"5262";"5"
"5263";"5263";"1"
"5264";"5264";"5"
"5265";"5265";"7"
"5266";"5266";"4"
"5267";"5267";"0"
"5268";"5268";"8"
"5269";"5269";"8"
"5270";"5270";"10"
"5271";"5271";"6"
"5272";"5272";"7"
"5273";"5273";"8"
"5274";"5274";"9"
"5275";"5275";"2"
"5276";"5276";"10"
"5277";"5277";"6"
"5278";"5278";"0"
"5279";"5279";"7"
"5280";"5280";"10"
"5281";"5281";"7"
"5282";"5282";"4"
"5283";"5283";"8"
"5284";"5284";"1"
"5285";"5285";"8"
"5286";"5286";"0"
"5287";"5287";"5"
"5288";"5288";"8"
"5289";"5289";"3"
"5290";"5290";"1"
"5291";"5291";"9"
"5292";"5292";"3"
"5293";"5293";"5"
"5294";"5294";"10"
"5295";"5295";"9"
"5296";"5296";"0"
"5297";"5297";"9"
"5298";"5298";"8"
"5299";"5299";"3"
"5300";"5300";"4"
"5301";"5301";"5"
"5302";"5302";"3"
"5303";"5303";"2"
"5304";"5304";"5"
"5305";"5305";"6"
"5306";"5306";"5"
"5307";"5307";"8"
"5308";"5308";"1"
"5309";"5309";"2"
"5310";"5310";"0"
"5311";"5311";"0"
"5312";"5312";"10"
"5313";"5313";"4"
"5314";"5314";"5"
"5315";"5315";"7"
"5316";"5316";"1"
"5317";"5317";"8"
"5318";"5318";"5"
"5319";"5319";"3"
"5320";"5320";"4"
"5321";"5321";"6"
"5322";"5322";"9"
"5323";"5323";"5"
"5324";"5324";"8"
"5325";"5325";"10"
"5326";"5326";"5"
"5327";"5327";"3"
"5328";"5328";"5"
"5329";"5329";"0"
"5330";"5330";"0"
"5331";"5331";"5"
"5332";"5332";"0"
"5333";"5333";"1"
"5334";"5334";"10"
"5335";"5335";"9"
"5336";"5336";"7"
"5337";"5337";"7"
"5338";"5338";"5"
"5339";"5339";"5"
"5340";"5340";"5"
"5341";"5341";"7"
"5342";"5342";"10"
"5343";"5343";"7"
"5344";"5344";"0"
"5345";"5345";"3"
"5346";"5346";"7"
"5347";"5347";"5"
"5348";"5348";"0"
"5349";"5349";"8"
"5350";"5350";"9"
"5351";"5351";"2"
"5352";"5352";"10"
"5353";"5353";"9"
"5354";"5354";"5"
"5355";"5355";"9"
"5356";"5356";"6"
"5357";"5357";"5"
"5358";"5358";"4"
"5359";"5359";"6"
"5360";"5360";"4"
"5361";"5361";"9"
"5362";"5362";"10"
"5363";"5363";"1"
"5364";"5364";"8"
"5365";"5365";"6"
"5366";"5366";"1"
"5367";"5367";"6"
"5368";"5368";"2"
"5369";"5369";"1"
"5370";"5370";"9"
"5371";"5371";"3"
"5372";"5372";"4"
"5373";"5373";"10"
"5374";"5374";"10"
"5375";"5375";"4"
"5376";"5376";"4"
"5377";"5377";"3"
"5378";"5378";"7"
"5379";"5379";"4"
"5380";"5380";"9"
"5381";"5381";"6"
"5382";"5382";"4"
"5383";"5383";"7"
"5384";"5384";"2"
"5385";"5385";"0"
"5386";"5386";"5"
"5387";"5387";"6"
"5388";"5388";"7"
"5389";"5389";"6"
"5390";"5390";"7"
"5391";"5391";"1"
"5392";"5392";"2"
"5393";"5393";"0"
"5394";"5394";"2"
"5395";"5395";"3"
"5396";"5396";"6"
"5397";"5397";"5"
"5398";"5398";"8"
"5399";"5399";"7"
"5400";"5400";"1"
"5401";"5401";"8"
"5402";"5402";"3"
"5403";"5403";"6"
"5404";"5404";"9"
"5405";"5405";"2"
"5406";"5406";"0"
"5407";"5407";"1"
"5408";"5408";"0"
"5409";"5409";"8"
"5410";"5410";"2"
"5411";"5411";"10"
"5412";"5412";"6"
"5413";"5413";"2"
"5414";"5414";"2"
"5415";"5415";"0"
"5416";"5416";"1"
"5417";"5417";"4"
"5418";"5418";"8"
"5419";"5419";"1"
"5420";"5420";"6"
"5421";"5421";"5"
"5422";"5422";"10"
"5423";"5423";"2"
"5424";"5424";"7"
"5425";"5425";"7"
"5426";"5426";"8"
"5427";"5427";"9"
"5428";"5428";"7"
"5429";"5429";"6"
"5430";"5430";"3"
"5431";"5431";"4"
"5432";"5432";"0"
"5433";"5433";"9"
"5434";"5434";"6"
"5435";"5435";"2"
"5436";"5436";"1"
"5437";"5437";"4"
"5438";"5438";"0"
"5439";"5439";"3"
"5440";"5440";"5"
"5441";"5441";"0"
"5442";"5442";"5"
"5443";"5443";"0"
"5444";"5444";"4"
"5445";"5445";"1"
"5446";"5446";"4"
"5447";"5447";"5"
"5448";"5448";"3"
"5449";"5449";"8"
"5450";"5450";"7"
"5451";"5451";"6"
"5452";"5452";"1"
"5453";"5453";"3"
"5454";"5454";"6"
"5455";"5455";"1"
"5456";"5456";"2"
"5457";"5457";"10"
"5458";"5458";"1"
"5459";"5459";"2"
"5460";"5460";"1"
"5461";"5461";"8"
"5462";"5462";"4"
"5463";"5463";"0"
"5464";"5464";"4"
"5465";"5465";"4"
"5466";"5466";"2"
"5467";"5467";"7"
"5468";"5468";"5"
"5469";"5469";"0"
"5470";"5470";"4"
"5471";"5471";"5"
"5472";"5472";"7"
"5473";"5473";"5"
"5474";"5474";"0"
"5475";"5475";"5"
"5476";"5476";"3"
"5477";"5477";"2"
"5478";"5478";"9"
"5479";"5479";"1"
"5480";"5480";"8"
"5481";"5481";"3"
"5482";"5482";"9"
"5483";"5483";"7"
"5484";"5484";"10"
"5485";"5485";"4"
"5486";"5486";"2"
"5487";"5487";"2"
"5488";"5488";"1"
"5489";"5489";"7"
"5490";"5490";"8"
"5491";"5491";"8"
"5492";"5492";"7"
"5493";"5493";"5"
"5494";"5494";"10"
"5495";"5495";"1"
"5496";"5496";"2"
"5497";"5497";"4"
"5498";"5498";"9"
"5499";"5499";"4"
"5500";"5500";"5"
"5501";"5501";"4"
"5502";"5502";"5"
"5503";"5503";"8"
"5504";"5504";"10"
"5505";"5505";"10"
"5506";"5506";"8"
"5507";"5507";"9"
"5508";"5508";"1"
"5509";"5509";"6"
"5510";"5510";"1"
"5511";"5511";"9"
"5512";"5512";"8"
"5513";"5513";"3"
"5514";"5514";"7"
"5515";"5515";"4"
"5516";"5516";"8"
"5517";"5517";"7"
"5518";"5518";"0"
"5519";"5519";"5"
"5520";"5520";"1"
"5521";"5521";"3"
"5522";"5522";"6"
"5523";"5523";"7"
"5524";"5524";"3"
"5525";"5525";"8"
"5526";"5526";"6"
"5527";"5527";"10"
"5528";"5528";"9"
"5529";"5529";"10"
"5530";"5530";"5"
"5531";"5531";"8"
"5532";"5532";"2"
"5533";"5533";"6"
"5534";"5534";"10"
"5535";"5535";"3"
"5536";"5536";"9"
"5537";"5537";"9"
"5538";"5538";"3"
"5539";"5539";"2"
"5540";"5540";"3"
"5541";"5541";"6"
"5542";"5542";"7"
"5543";"5543";"5"
"5544";"5544";"0"
"5545";"5545";"9"
"5546";"5546";"0"
"5547";"5547";"4"
"5548";"5548";"7"
"5549";"5549";"5"
"5550";"5550";"5"
"5551";"5551";"8"
"5552";"5552";"6"
"5553";"5553";"3"
"5554";"5554";"1"
"5555";"5555";"2"
"5556";"5556";"8"
"5557";"5557";"8"
"5558";"5558";"0"
"5559";"5559";"6"
"5560";"5560";"0"
"5561";"5561";"2"
"5562";"5562";"8"
"5563";"5563";"10"
"5564";"5564";"1"
"5565";"5565";"5"
"5566";"5566";"9"
"5567";"5567";"5"
"5568";"5568";"0"
"5569";"5569";"1"
"5570";"5570";"8"
"5571";"5571";"1"
"5572";"5572";"3"
"5573";"5573";"0"
"5574";"5574";"6"
"5575";"5575";"4"
"5576";"5576";"1"
"5577";"5577";"4"
"5578";"5578";"2"
"5579";"5579";"2"
"5580";"5580";"9"
"5581";"5581";"8"
"5582";"5582";"5"
"5583";"5583";"5"
"5584";"5584";"3"
"5585";"5585";"10"
"5586";"5586";"9"
"5587";"5587";"2"
"5588";"5588";"8"
"5589";"5589";"8"
"5590";"5590";"1"
"5591";"5591";"2"
"5592";"5592";"9"
"5593";"5593";"3"
"5594";"5594";"6"
"5595";"5595";"0"
"5596";"5596";"7"
"5597";"5597";"8"
"5598";"5598";"4"
"5599";"5599";"9"
"5600";"5600";"5"
"5601";"5601";"8"
"5602";"5602";"9"
"5603";"5603";"6"
"5604";"5604";"5"
"5605";"5605";"3"
"5606";"5606";"7"
"5607";"5607";"1"
"5608";"5608";"7"
"5609";"5609";"5"
"5610";"5610";"8"
"5611";"5611";"10"
"5612";"5612";"10"
"5613";"5613";"10"
"5614";"5614";"3"
"5615";"5615";"10"
"5616";"5616";"2"
"5617";"5617";"7"
"5618";"5618";"7"
"5619";"5619";"1"
"5620";"5620";"6"
"5621";"5621";"6"
"5622";"5622";"4"
"5623";"5623";"10"
"5624";"5624";"5"
"5625";"5625";"4"
"5626";"5626";"4"
"5627";"5627";"6"
"5628";"5628";"6"
"5629";"5629";"0"
"5630";"5630";"4"
"5631";"5631";"6"
"5632";"5632";"10"
"5633";"5633";"1"
"5634";"5634";"0"
"5635";"5635";"4"
"5636";"5636";"7"
"5637";"5637";"8"
"5638";"5638";"10"
"5639";"5639";"8"
"5640";"5640";"10"
"5641";"5641";"0"
"5642";"5642";"6"
"5643";"5643";"6"
"5644";"5644";"4"
"5645";"5645";"1"
"5646";"5646";"6"
"5647";"5647";"10"
"5648";"5648";"4"
"5649";"5649";"6"
"5650";"5650";"2"
"5651";"5651";"6"
"5652";"5652";"3"
"5653";"5653";"7"
"5654";"5654";"2"
"5655";"5655";"1"
"5656";"5656";"8"
"5657";"5657";"3"
"5658";"5658";"2"
"5659";"5659";"7"
"5660";"5660";"0"
"5661";"5661";"7"
"5662";"5662";"0"
"5663";"5663";"2"
"5664";"5664";"3"
"5665";"5665";"8"
"5666";"5666";"2"
"5667";"5667";"9"
"5668";"5668";"1"
"5669";"5669";"6"
"5670";"5670";"0"
"5671";"5671";"2"
"5672";"5672";"2"
"5673";"5673";"3"
"5674";"5674";"5"
"5675";"5675";"1"
"5676";"5676";"6"
"5677";"5677";"7"
"5678";"5678";"9"
"5679";"5679";"7"
"5680";"5680";"2"
"5681";"5681";"5"
"5682";"5682";"0"
"5683";"5683";"4"
"5684";"5684";"6"
"5685";"5685";"1"
"5686";"5686";"1"
"5687";"5687";"10"
"5688";"5688";"9"
"5689";"5689";"4"
"5690";"5690";"3"
"5691";"5691";"4"
"5692";"5692";"8"
"5693";"5693";"9"
"5694";"5694";"0"
"5695";"5695";"9"
"5696";"5696";"0"
"5697";"5697";"8"
"5698";"5698";"8"
"5699";"5699";"9"
"5700";"5700";"0"
"5701";"5701";"6"
"5702";"5702";"10"
"5703";"5703";"4"
"5704";"5704";"0"
"5705";"5705";"5"
"5706";"5706";"10"
"5707";"5707";"1"
"5708";"5708";"9"
"5709";"5709";"7"
"5710";"5710";"5"
"5711";"5711";"6"
"5712";"5712";"1"
"5713";"5713";"2"
"5714";"5714";"9"
"5715";"5715";"0"
"5716";"5716";"1"
"5717";"5717";"10"
"5718";"5718";"5"
"5719";"5719";"8"
"5720";"5720";"10"
"5721";"5721";"1"
"5722";"5722";"0"
"5723";"5723";"7"
"5724";"5724";"7"
"5725";"5725";"3"
"5726";"5726";"4"
"5727";"5727";"6"
"5728";"5728";"7"
"5729";"5729";"10"
"5730";"5730";"8"
"5731";"5731";"2"
"5732";"5732";"3"
"5733";"5733";"5"
"5734";"5734";"5"
"5735";"5735";"9"
"5736";"5736";"8"
"5737";"5737";"3"
"5738";"5738";"9"
"5739";"5739";"6"
"5740";"5740";"9"
"5741";"5741";"2"
"5742";"5742";"9"
"5743";"5743";"5"
"5744";"5744";"8"
"5745";"5745";"4"
"5746";"5746";"6"
"5747";"5747";"5"
"5748";"5748";"4"
"5749";"5749";"1"
"5750";"5750";"10"
"5751";"5751";"1"
"5752";"5752";"7"
"5753";"5753";"4"
"5754";"5754";"5"
"5755";"5755";"8"
"5756";"5756";"2"
"5757";"5757";"0"
"5758";"5758";"1"
"5759";"5759";"1"
"5760";"5760";"8"
"5761";"5761";"8"
"5762";"5762";"4"
"5763";"5763";"4"
"5764";"5764";"5"
"5765";"5765";"2"
"5766";"5766";"2"
"5767";"5767";"3"
"5768";"5768";"6"
"5769";"5769";"10"
"5770";"5770";"10"
"5771";"5771";"4"
"5772";"5772";"10"
"5773";"5773";"9"
"5774";"5774";"6"
"5775";"5775";"5"
"5776";"5776";"2"
"5777";"5777";"4"
"5778";"5778";"2"
"5779";"5779";"8"
"5780";"5780";"3"
"5781";"5781";"8"
"5782";"5782";"1"
"5783";"5783";"2"
"5784";"5784";"2"
"5785";"5785";"5"
"5786";"5786";"3"
"5787";"5787";"1"
"5788";"5788";"4"
"5789";"5789";"2"
"5790";"5790";"8"
"5791";"5791";"10"
"5792";"5792";"10"
"5793";"5793";"4"
"5794";"5794";"2"
"5795";"5795";"1"
"5796";"5796";"4"
"5797";"5797";"9"
"5798";"5798";"9"
"5799";"5799";"2"
"5800";"5800";"9"
"5801";"5801";"5"
"5802";"5802";"8"
"5803";"5803";"9"
"5804";"5804";"3"
"5805";"5805";"3"
"5806";"5806";"1"
"5807";"5807";"4"
"5808";"5808";"0"
"5809";"5809";"6"
"5810";"5810";"8"
"5811";"5811";"4"
"5812";"5812";"3"
"5813";"5813";"1"
"5814";"5814";"4"
"5815";"5815";"1"
"5816";"5816";"10"
"5817";"5817";"6"
"5818";"5818";"9"
"5819";"5819";"4"
"5820";"5820";"5"
"5821";"5821";"4"
"5822";"5822";"4"
"5823";"5823";"8"
"5824";"5824";"2"
"5825";"5825";"4"
"5826";"5826";"5"
"5827";"5827";"0"
"5828";"5828";"9"
"5829";"5829";"6"
"5830";"5830";"2"
"5831";"5831";"8"
"5832";"5832";"6"
"5833";"5833";"1"
"5834";"5834";"5"
"5835";"5835";"7"
"5836";"5836";"3"
"5837";"5837";"2"
"5838";"5838";"5"
"5839";"5839";"1"
"5840";"5840";"6"
"5841";"5841";"3"
"5842";"5842";"1"
"5843";"5843";"1"
"5844";"5844";"3"
"5845";"5845";"7"
"5846";"5846";"8"
"5847";"5847";"1"
"5848";"5848";"8"
"5849";"5849";"5"
"5850";"5850";"2"
"5851";"5851";"8"
"5852";"5852";"10"
"5853";"5853";"9"
"5854";"5854";"1"
"5855";"5855";"2"
"5856";"5856";"9"
"5857";"5857";"5"
"5858";"5858";"9"
"5859";"5859";"2"
"5860";"5860";"9"
"5861";"5861";"8"
"5862";"5862";"7"
"5863";"5863";"3"
"5864";"5864";"8"
"5865";"5865";"0"
"5866";"5866";"9"
"5867";"5867";"9"
"5868";"5868";"2"
"5869";"5869";"8"
"5870";"5870";"0"
"5871";"5871";"9"
"5872";"5872";"4"
"5873";"5873";"2"
"5874";"5874";"8"
"5875";"5875";"0"
"5876";"5876";"10"
"5877";"5877";"9"
"5878";"5878";"0"
"5879";"5879";"5"
"5880";"5880";"0"
"5881";"5881";"1"
"5882";"5882";"9"
"5883";"5883";"5"
"5884";"5884";"4"
"5885";"5885";"6"
"5886";"5886";"9"
"5887";"5887";"9"
"5888";"5888";"5"
"5889";"5889";"3"
"5890";"5890";"1"
"5891";"5891";"8"
"5892";"5892";"5"
"5893";"5893";"7"
"5894";"5894";"5"
"5895";"5895";"0"
"5896";"5896";"9"
"5897";"5897";"6"
"5898";"5898";"5"
"5899";"5899";"6"
"5900";"5900";"4"
"5901";"5901";"7"
"5902";"5902";"10"
"5903";"5903";"10"
"5904";"5904";"1"
"5905";"5905";"4"
"5906";"5906";"1"
"5907";"5907";"0"
"5908";"5908";"4"
"5909";"5909";"5"
"5910";"5910";"7"
"5911";"5911";"1"
"5912";"5912";"10"
"5913";"5913";"4"
"5914";"5914";"8"
"5915";"5915";"0"
"5916";"5916";"7"
"5917";"5917";"7"
"5918";"5918";"5"
"5919";"5919";"2"
"5920";"5920";"1"
"5921";"5921";"8"
"5922";"5922";"10"
"5923";"5923";"10"
"5924";"5924";"10"
"5925";"5925";"7"
"5926";"5926";"10"
"5927";"5927";"2"
"5928";"5928";"1"
"5929";"5929";"3"
"5930";"5930";"3"
"5931";"5931";"0"
"5932";"5932";"10"
"5933";"5933";"4"
"5934";"5934";"5"
"5935";"5935";"2"
"5936";"5936";"6"
"5937";"5937";"9"
"5938";"5938";"2"
"5939";"5939";"1"
"5940";"5940";"8"
"5941";"5941";"6"
"5942";"5942";"8"
"5943";"5943";"0"
"5944";"5944";"7"
"5945";"5945";"9"
"5946";"5946";"7"
"5947";"5947";"9"
"5948";"5948";"0"
"5949";"5949";"9"
"5950";"5950";"5"
"5951";"5951";"7"
"5952";"5952";"2"
"5953";"5953";"10"
"5954";"5954";"10"
"5955";"5955";"2"
"5956";"5956";"1"
"5957";"5957";"4"
"5958";"5958";"0"
"5959";"5959";"10"
"5960";"5960";"10"
"5961";"5961";"1"
"5962";"5962";"9"
"5963";"5963";"4"
"5964";"5964";"3"
"5965";"5965";"3"
"5966";"5966";"4"
"5967";"5967";"0"
"5968";"5968";"4"
"5969";"5969";"5"
"5970";"5970";"5"
"5971";"5971";"6"
"5972";"5972";"9"
"5973";"5973";"5"
"5974";"5974";"3"
"5975";"5975";"10"
"5976";"5976";"8"
"5977";"5977";"0"
"5978";"5978";"2"
"5979";"5979";"7"
"5980";"5980";"4"
"5981";"5981";"3"
"5982";"5982";"10"
"5983";"5983";"2"
"5984";"5984";"6"
"5985";"5985";"9"
