name;capacity;storage_conditions_ID
7240;7240;7
7241;7241;10
7242;7242;5
7243;7243;8
7244;7244;5
7245;7245;2
7246;7246;0
7247;7247;10
7248;7248;5
7249;7249;0
7250;7250;4
7251;7251;9
7252;7252;9
7253;7253;4
7254;7254;1
7255;7255;7
7256;7256;6
7257;7257;5
7258;7258;3
7259;7259;8
7260;7260;0
7261;7261;5
7262;7262;8
7263;7263;3
7264;7264;4
7265;7265;3
7266;7266;4
7267;7267;10
7268;7268;7
7269;7269;8
7270;7270;10
7271;7271;1
7272;7272;0
7273;7273;3
7274;7274;8
7275;7275;3
7276;7276;2
7277;7277;6
7278;7278;6
7279;7279;1
7280;7280;4
7281;7281;6
7282;7282;0
7283;7283;10
7284;7284;2
7285;7285;7
7286;7286;10
7287;7287;3
7288;7288;2
7289;7289;1
7290;7290;9
7291;7291;8
7292;7292;4
7293;7293;3
7294;7294;4
7295;7295;3
7296;7296;2
7297;7297;7
7298;7298;2
7299;7299;10
7300;7300;9
7301;7301;8
7302;7302;1
7303;7303;8
7304;7304;6
7305;7305;6
7306;7306;6
7307;7307;3
7308;7308;3
7309;7309;8
7310;7310;1
7311;7311;6
7312;7312;7
7313;7313;7
7314;7314;3
7315;7315;10
7316;7316;3
7317;7317;3
7318;7318;7
7319;7319;5
7320;7320;8
7321;7321;5
7322;7322;0
7323;7323;7
7324;7324;3
7325;7325;9
7326;7326;4
7327;7327;2
7328;7328;3
7329;7329;9
7330;7330;5
7331;7331;10
7332;7332;6
7333;7333;8
7334;7334;6
7335;7335;3
7336;7336;9
7337;7337;9
7338;7338;5
7339;7339;1
7340;7340;9
7341;7341;3
7342;7342;4
7343;7343;7
7344;7344;4
7345;7345;6
7346;7346;7
7347;7347;10
7348;7348;0
7349;7349;10
7350;7350;0
7351;7351;9
7352;7352;8
7353;7353;6
7354;7354;8
7355;7355;5
7356;7356;5
7357;7357;1
7358;7358;10
7359;7359;9
7360;7360;2
7361;7361;5
7362;7362;3
7363;7363;2
7364;7364;5
7365;7365;1
7366;7366;9
7367;7367;5
7368;7368;6
7369;7369;1
7370;7370;6
7371;7371;3
7372;7372;0
7373;7373;7
7374;7374;3
7375;7375;7
7376;7376;9
7377;7377;7
7378;7378;10
7379;7379;7
7380;7380;5
7381;7381;6
7382;7382;3
7383;7383;3
7384;7384;2
7385;7385;4
7386;7386;9
7387;7387;5
7388;7388;2
7389;7389;7
7390;7390;5
7391;7391;4
7392;7392;10
7393;7393;3
7394;7394;8
7395;7395;3
7396;7396;8
7397;7397;1
7398;7398;10
7399;7399;6
7400;7400;6
7401;7401;8
7402;7402;2
7403;7403;8
7404;7404;6
7405;7405;5
7406;7406;7
7407;7407;4
7408;7408;6
7409;7409;3
7410;7410;8
7411;7411;0
7412;7412;0
7413;7413;5
7414;7414;1
7415;7415;1
7416;7416;5
7417;7417;3
7418;7418;7
7419;7419;10
7420;7420;3
7421;7421;2
7422;7422;10
7423;7423;6
7424;7424;3
7425;7425;3
7426;7426;4
7427;7427;8
7428;7428;9
7429;7429;4
7430;7430;10
7431;7431;1
7432;7432;2
7433;7433;8
7434;7434;3
7435;7435;2
7436;7436;5
7437;7437;10
7438;7438;8
7439;7439;6
7440;7440;8
7441;7441;0
7442;7442;8
7443;7443;6
7444;7444;9
7445;7445;8
7446;7446;8
7447;7447;8
7448;7448;5
7449;7449;0
7450;7450;3
7451;7451;0
7452;7452;0
7453;7453;4
7454;7454;3
7455;7455;6
7456;7456;2
7457;7457;3
7458;7458;9
7459;7459;5
7460;7460;2
7461;7461;9
7462;7462;1
7463;7463;1
7464;7464;1
7465;7465;4
7466;7466;6
7467;7467;4
7468;7468;4
7469;7469;9
7470;7470;5
7471;7471;3
7472;7472;8
7473;7473;1
7474;7474;2
7475;7475;6
7476;7476;9
7477;7477;10
7478;7478;10
7479;7479;2
7480;7480;10
7481;7481;1
7482;7482;6
7483;7483;1
7484;7484;9
7485;7485;0
7486;7486;6
7487;7487;3
7488;7488;3
7489;7489;1
7490;7490;6
7491;7491;7
7492;7492;1
7493;7493;1
7494;7494;8
7495;7495;3
7496;7496;6
7497;7497;2
7498;7498;8
7499;7499;0
7500;7500;2
7501;7501;10
7502;7502;9
7503;7503;10
7504;7504;0
7505;7505;5
7506;7506;0
7507;7507;0
7508;7508;4
7509;7509;7
7510;7510;2
7511;7511;7
7512;7512;4
7513;7513;7
7514;7514;2
7515;7515;6
7516;7516;2
7517;7517;1
7518;7518;6
7519;7519;7
7520;7520;5
7521;7521;0
7522;7522;8
7523;7523;8
7524;7524;5
7525;7525;7
7526;7526;4
7527;7527;9
7528;7528;5
7529;7529;7
7530;7530;7
7531;7531;10
7532;7532;3
7533;7533;1
7534;7534;3
7535;7535;1
7536;7536;7
7537;7537;8
7538;7538;9
7539;7539;5
7540;7540;9
7541;7541;6
7542;7542;3
7543;7543;9
7544;7544;2
7545;7545;6
7546;7546;8
7547;7547;3
7548;7548;0
7549;7549;4
7550;7550;3
7551;7551;7
7552;7552;1
7553;7553;2
7554;7554;0
7555;7555;4
7556;7556;3
7557;7557;2
7558;7558;0
7559;7559;10
7560;7560;5
7561;7561;0
7562;7562;10
7563;7563;3
7564;7564;5
7565;7565;5
7566;7566;2
7567;7567;5
7568;7568;5
7569;7569;6
7570;7570;8
7571;7571;0
7572;7572;7
7573;7573;5
7574;7574;4
7575;7575;9
7576;7576;3
7577;7577;9
7578;7578;0
7579;7579;8
7580;7580;3
7581;7581;3
7582;7582;8
7583;7583;6
7584;7584;8
7585;7585;2
7586;7586;8
7587;7587;3
7588;7588;6
7589;7589;4
7590;7590;8
7591;7591;0
7592;7592;3
7593;7593;9
7594;7594;9
7595;7595;5
7596;7596;1
7597;7597;6
7598;7598;8
7599;7599;8
7600;7600;0
7601;7601;10
7602;7602;6
7603;7603;2
7604;7604;3
7605;7605;7
7606;7606;0
7607;7607;0
7608;7608;4
7609;7609;9
7610;7610;2
7611;7611;10
7612;7612;0
7613;7613;4
7614;7614;3
7615;7615;3
7616;7616;1
7617;7617;5
7618;7618;0
7619;7619;7
7620;7620;7
7621;7621;5
7622;7622;3
7623;7623;0
7624;7624;4
7625;7625;8
7626;7626;7
7627;7627;4
7628;7628;2
7629;7629;5
7630;7630;0
7631;7631;1
7632;7632;6
7633;7633;5
7634;7634;3
7635;7635;4
7636;7636;6
7637;7637;6
7638;7638;3
7639;7639;2
7640;7640;7
7641;7641;4
7642;7642;2
7643;7643;4
7644;7644;1
7645;7645;9
7646;7646;2
7647;7647;5
7648;7648;1
7649;7649;8
7650;7650;5
7651;7651;3
7652;7652;10
7653;7653;10
7654;7654;10
7655;7655;10
7656;7656;8
7657;7657;1
7658;7658;7
7659;7659;3
7660;7660;10
7661;7661;8
7662;7662;1
7663;7663;3
7664;7664;4
7665;7665;9
7666;7666;9
7667;7667;5
7668;7668;4
7669;7669;10
7670;7670;7
7671;7671;8
7672;7672;2
7673;7673;4
7674;7674;2
7675;7675;8
7676;7676;10
7677;7677;2
7678;7678;0
7679;7679;1
7680;7680;1
7681;7681;9
7682;7682;9
7683;7683;5
7684;7684;7
7685;7685;3
7686;7686;9
7687;7687;8
7688;7688;1
7689;7689;0
7690;7690;3
7691;7691;4
7692;7692;6
7693;7693;9
7694;7694;0
7695;7695;7
7696;7696;6
7697;7697;9
7698;7698;1
7699;7699;5
7700;7700;1
7701;7701;10
7702;7702;5
7703;7703;8
7704;7704;0
7705;7705;8
7706;7706;5
7707;7707;1
7708;7708;6
7709;7709;9
7710;7710;3
7711;7711;10
7712;7712;0
7713;7713;4
7714;7714;4
7715;7715;8
7716;7716;10
7717;7717;8
7718;7718;10
7719;7719;9
7720;7720;4
7721;7721;2
7722;7722;2
7723;7723;5
7724;7724;10
7725;7725;4
7726;7726;3
7727;7727;7
7728;7728;4
7729;7729;10
7730;7730;7
7731;7731;9
7732;7732;0
7733;7733;6
7734;7734;5
7735;7735;7
7736;7736;10
7737;7737;10
7738;7738;10
7739;7739;10
7740;7740;10
7741;7741;7
7742;7742;10
7743;7743;5
7744;7744;1
7745;7745;10
7746;7746;9
7747;7747;8
7748;7748;9
7749;7749;3
7750;7750;9
7751;7751;2
7752;7752;7
7753;7753;8
7754;7754;3
7755;7755;6
7756;7756;4
7757;7757;2
7758;7758;6
7759;7759;9
7760;7760;8
7761;7761;1
7762;7762;2
7763;7763;9
7764;7764;8
7765;7765;7
7766;7766;4
7767;7767;1
7768;7768;10
7769;7769;0
7770;7770;10
7771;7771;6
7772;7772;1
7773;7773;6
7774;7774;8
7775;7775;3
7776;7776;9
7777;7777;2
7778;7778;9
7779;7779;5
7780;7780;2
7781;7781;3
7782;7782;8
7783;7783;5
7784;7784;0
7785;7785;9
7786;7786;2
7787;7787;7
7788;7788;0
7789;7789;10
7790;7790;7
7791;7791;5
7792;7792;5
7793;7793;8
7794;7794;3
7795;7795;4
7796;7796;7
7797;7797;8
7798;7798;6
7799;7799;2
7800;7800;5
7801;7801;7
7802;7802;8
7803;7803;2
7804;7804;9
7805;7805;10
7806;7806;5
7807;7807;3
7808;7808;1
7809;7809;10
7810;7810;10
7811;7811;5
7812;7812;6
7813;7813;1
7814;7814;2
7815;7815;2
7816;7816;8
7817;7817;8
7818;7818;7
7819;7819;3
7820;7820;0
7821;7821;6
7822;7822;3
7823;7823;4
7824;7824;2
7825;7825;6
7826;7826;10
7827;7827;8
7828;7828;1
7829;7829;1
7830;7830;5
7831;7831;5
7832;7832;3
7833;7833;5
7834;7834;8
7835;7835;2
7836;7836;0
7837;7837;8
7838;7838;3
7839;7839;7
7840;7840;8
7841;7841;7
7842;7842;2
7843;7843;1
7844;7844;10
7845;7845;2
7846;7846;2
7847;7847;5
7848;7848;1
7849;7849;9
7850;7850;9
7851;7851;0
7852;7852;0
7853;7853;3
7854;7854;9
7855;7855;5
7856;7856;3
7857;7857;6
7858;7858;6
7859;7859;6
7860;7860;6
7861;7861;1
7862;7862;7
7863;7863;9
7864;7864;2
7865;7865;9
7866;7866;0
7867;7867;3
7868;7868;8
7869;7869;4
7870;7870;8
7871;7871;6
7872;7872;5
7873;7873;10
7874;7874;9
7875;7875;1
7876;7876;6
7877;7877;8
7878;7878;8
7879;7879;8
7880;7880;9
7881;7881;0
7882;7882;3
7883;7883;7
7884;7884;5
7885;7885;6
7886;7886;10
7887;7887;10
7888;7888;2
7889;7889;9
7890;7890;3
7891;7891;8
7892;7892;4
7893;7893;9
7894;7894;4
7895;7895;10
7896;7896;2
7897;7897;3
7898;7898;8
7899;7899;2
7900;7900;7
7901;7901;0
7902;7902;7
7903;7903;7
7904;7904;0
7905;7905;10
7906;7906;1
7907;7907;3
7908;7908;7
7909;7909;1
7910;7910;0
7911;7911;7
7912;7912;8
7913;7913;5
7914;7914;4
7915;7915;9
7916;7916;6
7917;7917;2
7918;7918;8
7919;7919;3
7920;7920;1
7921;7921;10
7922;7922;3
7923;7923;0
7924;7924;4
7925;7925;5
7926;7926;8
7927;7927;10
7928;7928;4
7929;7929;6
7930;7930;1
7931;7931;8
7932;7932;0
7933;7933;1
7934;7934;8
7935;7935;9
7936;7936;1
7937;7937;9
7938;7938;7
7939;7939;3
7940;7940;2
7941;7941;1
7942;7942;5
7943;7943;7
7944;7944;6
7945;7945;2
7946;7946;7
7947;7947;7
7948;7948;4
7949;7949;9
7950;7950;2
7951;7951;4
7952;7952;8
7953;7953;7
7954;7954;0
7955;7955;9
7956;7956;5
7957;7957;5
7958;7958;7
7959;7959;3
7960;7960;3
7961;7961;9
7962;7962;3
7963;7963;4
7964;7964;9
7965;7965;1
7966;7966;6
7967;7967;8
7968;7968;0
7969;7969;1
7970;7970;10
7971;7971;4
7972;7972;3
7973;7973;5
7974;7974;7
7975;7975;9
7976;7976;10
7977;7977;10
7978;7978;1
7979;7979;5
7980;7980;4
7981;7981;9
7982;7982;3
7983;7983;3
7984;7984;5
7985;7985;8
7986;7986;5
7987;7987;10
7988;7988;2
7989;7989;7
7990;7990;7
7991;7991;4
7992;7992;8
7993;7993;7
7994;7994;10
7995;7995;6
7996;7996;7
7997;7997;5
7998;7998;0
7999;7999;0
8000;8000;2
8001;8001;3
8002;8002;5
8003;8003;4
8004;8004;0
8005;8005;10
8006;8006;4
8007;8007;3
8008;8008;8
8009;8009;4
8010;8010;3
8011;8011;2
8012;8012;1
8013;8013;8
8014;8014;6
8015;8015;7
8016;8016;10
8017;8017;0
8018;8018;8
8019;8019;4
8020;8020;2
8021;8021;3
8022;8022;5
8023;8023;2
8024;8024;6
8025;8025;10
8026;8026;1
8027;8027;3
8028;8028;10
8029;8029;5
8030;8030;2
8031;8031;1
8032;8032;0
8033;8033;4
8034;8034;5
8035;8035;10
8036;8036;10
8037;8037;1
8038;8038;8
8039;8039;0
8040;8040;10
8041;8041;3
8042;8042;6
8043;8043;1
8044;8044;1
8045;8045;4
8046;8046;3
8047;8047;9
8048;8048;5
8049;8049;2
8050;8050;0
8051;8051;6
8052;8052;9
8053;8053;9
8054;8054;1
8055;8055;6
8056;8056;0
8057;8057;4
8058;8058;0
8059;8059;8
8060;8060;7
8061;8061;4
8062;8062;3
8063;8063;8
8064;8064;1
8065;8065;1
8066;8066;5
8067;8067;2
8068;8068;4
8069;8069;4
8070;8070;9
8071;8071;6
8072;8072;7
8073;8073;9
8074;8074;10
8075;8075;10
8076;8076;7
8077;8077;10
8078;8078;5
8079;8079;6
8080;8080;9
8081;8081;8
8082;8082;9
8083;8083;4
8084;8084;1
8085;8085;10
8086;8086;10
8087;8087;3
8088;8088;6
8089;8089;4
8090;8090;2
8091;8091;4
8092;8092;9
8093;8093;5
8094;8094;5
8095;8095;5
8096;8096;9
8097;8097;5
8098;8098;3
8099;8099;0
8100;8100;6
8101;8101;1
8102;8102;5
8103;8103;7
8104;8104;6
8105;8105;3
8106;8106;7
8107;8107;3
8108;8108;0
8109;8109;5
8110;8110;5
8111;8111;10
8112;8112;6
8113;8113;4
8114;8114;1
8115;8115;8
8116;8116;6
8117;8117;4
8118;8118;5
8119;8119;4
8120;8120;0
8121;8121;10
8122;8122;4
8123;8123;3
8124;8124;4
8125;8125;0
8126;8126;2
8127;8127;10
8128;8128;2
8129;8129;8
8130;8130;8
8131;8131;9
8132;8132;6
8133;8133;3
8134;8134;1
8135;8135;0
8136;8136;3
8137;8137;9
8138;8138;1
8139;8139;4
8140;8140;8
8141;8141;0
8142;8142;6
8143;8143;1
8144;8144;2
8145;8145;10
8146;8146;5
8147;8147;4
8148;8148;5
8149;8149;10
8150;8150;3
8151;8151;7
8152;8152;8
8153;8153;6
8154;8154;5
8155;8155;6
8156;8156;4
8157;8157;2
8158;8158;10
8159;8159;0
8160;8160;7
8161;8161;3
8162;8162;8
8163;8163;6
8164;8164;5
8165;8165;2
8166;8166;3
8167;8167;0
8168;8168;4
8169;8169;4
8170;8170;8
8171;8171;3
8172;8172;1
8173;8173;9
8174;8174;6
8175;8175;9
8176;8176;8
8177;8177;7
8178;8178;4
8179;8179;5
8180;8180;7
8181;8181;7
8182;8182;8
8183;8183;2
8184;8184;0
8185;8185;7
8186;8186;2
8187;8187;3
8188;8188;5
8189;8189;10
8190;8190;10
8191;8191;1
8192;8192;3
8193;8193;3
8194;8194;0
8195;8195;0
8196;8196;3
8197;8197;8
8198;8198;5
8199;8199;2
8200;8200;10
8201;8201;8
8202;8202;6
8203;8203;0
8204;8204;8
8205;8205;5
8206;8206;0
8207;8207;8
8208;8208;9
8209;8209;4
8210;8210;10
8211;8211;10
8212;8212;4
8213;8213;0
8214;8214;10
8215;8215;9
8216;8216;4
8217;8217;1
8218;8218;4
8219;8219;6
8220;8220;9
8221;8221;0
8222;8222;7
8223;8223;8
8224;8224;7
8225;8225;10
8226;8226;9
8227;8227;0
8228;8228;3
8229;8229;1
8230;8230;3
8231;8231;10
8232;8232;9
8233;8233;2
8234;8234;0
8235;8235;10
8236;8236;3
8237;8237;6
8238;8238;4
8239;8239;2
8240;8240;8
8241;8241;0
8242;8242;0
8243;8243;2
8244;8244;1
8245;8245;0
8246;8246;8
8247;8247;9
8248;8248;10
8249;8249;9
8250;8250;8
8251;8251;0
8252;8252;7
8253;8253;9
8254;8254;0
8255;8255;4
8256;8256;10
8257;8257;9
8258;8258;8
8259;8259;4
8260;8260;10
8261;8261;6
8262;8262;0
8263;8263;5
8264;8264;6
8265;8265;1
8266;8266;2
8267;8267;5
8268;8268;1
8269;8269;0
8270;8270;4
8271;8271;3
8272;8272;3
8273;8273;6
8274;8274;2
8275;8275;4
8276;8276;10
8277;8277;8
8278;8278;5
8279;8279;9
8280;8280;3
8281;8281;0
8282;8282;0
8283;8283;2
8284;8284;6
8285;8285;9
8286;8286;6
8287;8287;8
8288;8288;7
8289;8289;6
8290;8290;2
8291;8291;9
8292;8292;4
8293;8293;3
8294;8294;8
8295;8295;0
8296;8296;3
8297;8297;7
8298;8298;10
8299;8299;10
8300;8300;3
8301;8301;9
8302;8302;9
8303;8303;7
8304;8304;3
8305;8305;0
8306;8306;9
8307;8307;0
8308;8308;0
8309;8309;1
8310;8310;10
8311;8311;0
8312;8312;10
8313;8313;7
8314;8314;6
8315;8315;2
8316;8316;2
8317;8317;5
8318;8318;3
8319;8319;2
8320;8320;6
8321;8321;3
8322;8322;3
8323;8323;6
8324;8324;10
8325;8325;6
8326;8326;2
8327;8327;10
8328;8328;5
8329;8329;9
8330;8330;0
8331;8331;5
8332;8332;1
8333;8333;8
8334;8334;7
8335;8335;7
8336;8336;10
8337;8337;0
8338;8338;1
8339;8339;6
8340;8340;3
8341;8341;9
8342;8342;6
8343;8343;7
8344;8344;0
8345;8345;9
8346;8346;5
8347;8347;3
8348;8348;3
8349;8349;3
8350;8350;4
8351;8351;10
8352;8352;9
8353;8353;4
8354;8354;8
8355;8355;10
8356;8356;6
8357;8357;4
8358;8358;5
8359;8359;6
8360;8360;5
8361;8361;10
8362;8362;5
8363;8363;0
8364;8364;4
8365;8365;8
8366;8366;10
8367;8367;6
8368;8368;5
8369;8369;9
8370;8370;0
8371;8371;6
8372;8372;3
8373;8373;8
8374;8374;0
8375;8375;5
8376;8376;10
8377;8377;1
8378;8378;6
8379;8379;3
8380;8380;8
8381;8381;7
8382;8382;10
8383;8383;8
8384;8384;7
8385;8385;3
8386;8386;10
8387;8387;2
8388;8388;10
8389;8389;10
8390;8390;3
8391;8391;6
8392;8392;7
8393;8393;1
8394;8394;9
8395;8395;4
8396;8396;9
8397;8397;4
8398;8398;2
8399;8399;4
8400;8400;9
8401;8401;7
8402;8402;0
8403;8403;1
8404;8404;0
8405;8405;4
8406;8406;5
8407;8407;4
8408;8408;1
8409;8409;7
8410;8410;1
8411;8411;2
8412;8412;10
8413;8413;4
8414;8414;7
8415;8415;10
8416;8416;7
8417;8417;3
8418;8418;0
8419;8419;8
8420;8420;1
8421;8421;2
8422;8422;5
8423;8423;6
8424;8424;2
8425;8425;2
8426;8426;10
8427;8427;5
8428;8428;9
8429;8429;10
8430;8430;1
8431;8431;2
8432;8432;3
8433;8433;2
8434;8434;6
8435;8435;4
8436;8436;10
8437;8437;3
8438;8438;4
8439;8439;3
8440;8440;8
8441;8441;8
8442;8442;9
8443;8443;4
8444;8444;4
8445;8445;7
8446;8446;5
8447;8447;7
8448;8448;7
8449;8449;5
8450;8450;1
8451;8451;8
8452;8452;8
8453;8453;3
8454;8454;0
8455;8455;10
8456;8456;1
8457;8457;4
8458;8458;5
8459;8459;6
8460;8460;7
8461;8461;6
8462;8462;7
8463;8463;9
8464;8464;7
8465;8465;1
8466;8466;10
8467;8467;2
8468;8468;0
8469;8469;1
8470;8470;7
8471;8471;4
8472;8472;9
8473;8473;6
8474;8474;1
8475;8475;2
8476;8476;0
8477;8477;10
8478;8478;2
8479;8479;0
8480;8480;5
8481;8481;4
8482;8482;6
8483;8483;2
8484;8484;0
8485;8485;7
8486;8486;6
8487;8487;6
8488;8488;8
8489;8489;0
8490;8490;4
8491;8491;9
8492;8492;2
8493;8493;2
8494;8494;0
8495;8495;7
8496;8496;3
8497;8497;6
8498;8498;9
8499;8499;10
8500;8500;2
8501;8501;6
8502;8502;4
8503;8503;3
8504;8504;4
8505;8505;10
8506;8506;8
8507;8507;5
8508;8508;9
8509;8509;7
8510;8510;0
8511;8511;7
8512;8512;10
8513;8513;6
8514;8514;3
8515;8515;6
8516;8516;7
8517;8517;5
8518;8518;7
8519;8519;0
8520;8520;5
8521;8521;8
8522;8522;1
8523;8523;7
8524;8524;8
8525;8525;3
8526;8526;1
8527;8527;0
8528;8528;1
8529;8529;5
8530;8530;10
8531;8531;0
8532;8532;10
8533;8533;5
8534;8534;8
8535;8535;3
8536;8536;9
8537;8537;1
8538;8538;0
8539;8539;8
8540;8540;9
8541;8541;6
8542;8542;4
8543;8543;0
8544;8544;5
8545;8545;5
8546;8546;9
8547;8547;7
8548;8548;1
8549;8549;4
8550;8550;4
8551;8551;6
8552;8552;3
8553;8553;8
8554;8554;3
8555;8555;3
8556;8556;1
8557;8557;7
8558;8558;10
8559;8559;1
8560;8560;10
8561;8561;4
8562;8562;8
8563;8563;10
8564;8564;2
8565;8565;1
8566;8566;7
8567;8567;7
8568;8568;2
8569;8569;10
8570;8570;2
8571;8571;2
8572;8572;0
8573;8573;10
8574;8574;2
8575;8575;5
8576;8576;10
8577;8577;4
8578;8578;4
8579;8579;10
8580;8580;10
8581;8581;5
8582;8582;7
8583;8583;3
8584;8584;4
8585;8585;7
8586;8586;6
8587;8587;4
8588;8588;9
8589;8589;10
8590;8590;9
8591;8591;1
8592;8592;4
8593;8593;0
8594;8594;0
8595;8595;7
8596;8596;4
8597;8597;10
8598;8598;4
8599;8599;10
8600;8600;10
8601;8601;9
8602;8602;6
8603;8603;3
8604;8604;4
8605;8605;4
8606;8606;9
8607;8607;10
8608;8608;5
8609;8609;5
8610;8610;7
8611;8611;10
8612;8612;0
8613;8613;4
8614;8614;3
8615;8615;8
8616;8616;4
8617;8617;2
8618;8618;8
8619;8619;3
8620;8620;8
8621;8621;9
8622;8622;2
8623;8623;8
8624;8624;8
8625;8625;7
8626;8626;0
8627;8627;5
8628;8628;3
8629;8629;8
8630;8630;3
8631;8631;1
8632;8632;9
8633;8633;8
8634;8634;5
8635;8635;10
8636;8636;5
8637;8637;5
8638;8638;5
8639;8639;7
8640;8640;9
8641;8641;10
8642;8642;0
8643;8643;3
8644;8644;2
8645;8645;4
8646;8646;0
8647;8647;7
8648;8648;6
8649;8649;2
8650;8650;7
8651;8651;8
8652;8652;0
8653;8653;9
8654;8654;1
8655;8655;0
8656;8656;4
8657;8657;6
8658;8658;1
8659;8659;10
8660;8660;9
8661;8661;7
8662;8662;2
8663;8663;6
8664;8664;5
8665;8665;6
8666;8666;6
8667;8667;6
8668;8668;1
8669;8669;6
8670;8670;2
8671;8671;5
8672;8672;8
8673;8673;0
8674;8674;5
8675;8675;6
8676;8676;1
8677;8677;9
8678;8678;1
8679;8679;7
8680;8680;6
8681;8681;10
8682;8682;9
8683;8683;10
8684;8684;10
8685;8685;9
8686;8686;0
8687;8687;0
8688;8688;8
8689;8689;6
8690;8690;5
8691;8691;3
8692;8692;10
8693;8693;1
8694;8694;10
8695;8695;2
8696;8696;6
8697;8697;10
8698;8698;5
8699;8699;10
8700;8700;0
8701;8701;0
8702;8702;0
8703;8703;10
8704;8704;1
8705;8705;0
8706;8706;7
8707;8707;1
8708;8708;1
8709;8709;1
8710;8710;4
8711;8711;10
8712;8712;9
8713;8713;9
8714;8714;0
8715;8715;9
8716;8716;9
8717;8717;4
8718;8718;9
8719;8719;8
8720;8720;3
8721;8721;9
8722;8722;6
8723;8723;0
8724;8724;10
8725;8725;3
8726;8726;7
8727;8727;0
8728;8728;10
8729;8729;3
8730;8730;3
8731;8731;7
8732;8732;5
8733;8733;6
8734;8734;7
8735;8735;3
8736;8736;1
8737;8737;7
8738;8738;10
8739;8739;8
8740;8740;7
8741;8741;6
8742;8742;8
8743;8743;3
8744;8744;2
8745;8745;6
8746;8746;6
8747;8747;4
8748;8748;7
8749;8749;6
8750;8750;8
8751;8751;9
8752;8752;9
8753;8753;1
8754;8754;6
8755;8755;9
8756;8756;7
8757;8757;1
8758;8758;7
8759;8759;10
8760;8760;5
8761;8761;3
8762;8762;0
8763;8763;7
8764;8764;7
8765;8765;8
8766;8766;9
8767;8767;2
8768;8768;6
8769;8769;9
8770;8770;2
8771;8771;8
8772;8772;5
8773;8773;7
8774;8774;8
8775;8775;5
8776;8776;1
8777;8777;3
8778;8778;0
8779;8779;0
8780;8780;10
8781;8781;9
8782;8782;7
8783;8783;4
8784;8784;5
8785;8785;3
8786;8786;0
8787;8787;6
8788;8788;9
8789;8789;9
8790;8790;0
8791;8791;7
8792;8792;5
8793;8793;4
8794;8794;10
8795;8795;3
8796;8796;10
8797;8797;8
8798;8798;2
8799;8799;10
8800;8800;6
8801;8801;0
8802;8802;2
8803;8803;6
8804;8804;9
8805;8805;3
8806;8806;7
8807;8807;7
8808;8808;0
8809;8809;1
8810;8810;6
8811;8811;1
8812;8812;1
8813;8813;3
8814;8814;8
8815;8815;1
8816;8816;1
8817;8817;1
8818;8818;9
8819;8819;1
8820;8820;0
8821;8821;5
8822;8822;2
8823;8823;3
8824;8824;7
8825;8825;9
8826;8826;10
8827;8827;7
8828;8828;4
8829;8829;5
8830;8830;1
8831;8831;3
8832;8832;8
8833;8833;1
8834;8834;10
8835;8835;3
8836;8836;1
8837;8837;0
8838;8838;0
8839;8839;8
8840;8840;8
8841;8841;10
8842;8842;4
8843;8843;10
8844;8844;5
8845;8845;7
8846;8846;3
8847;8847;3
8848;8848;2
8849;8849;8
8850;8850;5
8851;8851;2
8852;8852;7
8853;8853;1
8854;8854;10
8855;8855;9
8856;8856;6
8857;8857;6
8858;8858;0
8859;8859;1
8860;8860;8
8861;8861;9
8862;8862;10
8863;8863;8
8864;8864;9
8865;8865;5
8866;8866;8
8867;8867;9
8868;8868;7
8869;8869;2
8870;8870;5
8871;8871;4
8872;8872;7
8873;8873;9
8874;8874;6
8875;8875;8
8876;8876;0
8877;8877;5
8878;8878;8
8879;8879;6
8880;8880;7
8881;8881;5
8882;8882;2
8883;8883;10
8884;8884;10
8885;8885;6
8886;8886;5
8887;8887;2
8888;8888;5
8889;8889;10
8890;8890;3
8891;8891;4
8892;8892;8
8893;8893;5
8894;8894;1
8895;8895;6
8896;8896;5
8897;8897;7
8898;8898;9
8899;8899;9
8900;8900;6
8901;8901;3
8902;8902;0
8903;8903;3
8904;8904;1
8905;8905;9
8906;8906;2
8907;8907;3
8908;8908;2
8909;8909;9
8910;8910;6
8911;8911;9
8912;8912;9
8913;8913;2
8914;8914;9
8915;8915;3
8916;8916;4
8917;8917;9
8918;8918;1
8919;8919;6
8920;8920;5
8921;8921;7
8922;8922;1
8923;8923;1
8924;8924;4
8925;8925;2
8926;8926;3
8927;8927;7
8928;8928;1
8929;8929;9
8930;8930;8
8931;8931;6
8932;8932;2
8933;8933;3
8934;8934;0
8935;8935;5
8936;8936;3
8937;8937;10
8938;8938;2
8939;8939;8
8940;8940;4
8941;8941;5
8942;8942;7
8943;8943;8
8944;8944;4
8945;8945;10
8946;8946;7
8947;8947;1
8948;8948;7
8949;8949;6
8950;8950;6
8951;8951;7
8952;8952;10
8953;8953;4
8954;8954;10
8955;8955;2
8956;8956;6
8957;8957;7
8958;8958;1
8959;8959;9
8960;8960;4
8961;8961;3
8962;8962;0
8963;8963;2
8964;8964;7
8965;8965;8
8966;8966;3
8967;8967;6
8968;8968;6
8969;8969;9
8970;8970;5
8971;8971;4
8972;8972;4
8973;8973;7
8974;8974;7
8975;8975;9
8976;8976;5
8977;8977;0
8978;8978;10
8979;8979;4
8980;8980;0
8981;8981;9
8982;8982;5
8983;8983;4
8984;8984;10
8985;8985;6
8986;8986;1
8987;8987;10
