"order_ID";"menu_item_ID";"quantity"
"1330";"1330";"68"
"1331";"1331";"98"
"1332";"1332";"24"
"1333";"1333";"19"
"1334";"1334";"34"
"1335";"1335";"21"
"1336";"1336";"30"
"1337";"1337";"57"
"1338";"1338";"58"
"1339";"1339";"57"
"1340";"1340";"27"
"1341";"1341";"22"
"1342";"1342";"69"
"1343";"1343";"79"
"1344";"1344";"99"
"1345";"1345";"56"
"1346";"1346";"72"
"1347";"1347";"69"
"1348";"1348";"27"
"1349";"1349";"84"
"1350";"1350";"70"
"1351";"1351";"92"
"1352";"1352";"77"
"1353";"1353";"95"
"1354";"1354";"16"
"1355";"1355";"80"
"1356";"1356";"8"
"1357";"1357";"29"
"1358";"1358";"94"
"1359";"1359";"35"
"1360";"1360";"60"
"1361";"1361";"5"
"1362";"1362";"58"
"1363";"1363";"61"
"1364";"1364";"11"
"1365";"1365";"4"
"1366";"1366";"3"
"1367";"1367";"39"
"1368";"1368";"27"
"1369";"1369";"19"
"1370";"1370";"57"
"1371";"1371";"31"
"1372";"1372";"38"
"1373";"1373";"91"
"1374";"1374";"0"
"1375";"1375";"57"
"1376";"1376";"37"
"1377";"1377";"62"
"1378";"1378";"77"
"1379";"1379";"87"
"1380";"1380";"60"
"1381";"1381";"41"
"1382";"1382";"73"
"1383";"1383";"18"
"1384";"1384";"58"
"1385";"1385";"1"
"1386";"1386";"96"
"1387";"1387";"48"
"1388";"1388";"44"
"1389";"1389";"17"
"1390";"1390";"22"
"1391";"1391";"38"
"1392";"1392";"19"
"1393";"1393";"47"
"1394";"1394";"6"
"1395";"1395";"15"
"1396";"1396";"49"
"1397";"1397";"27"
"1398";"1398";"35"
"1399";"1399";"10"
"1400";"1400";"58"
"1401";"1401";"69"
"1402";"1402";"95"
"1403";"1403";"27"
"1404";"1404";"30"
"1405";"1405";"65"
"1406";"1406";"3"
"1407";"1407";"85"
"1408";"1408";"8"
"1409";"1409";"52"
"1410";"1410";"0"
"1411";"1411";"30"
"1412";"1412";"100"
"1413";"1413";"2"
"1414";"1414";"47"
"1415";"1415";"68"
"1416";"1416";"21"
"1417";"1417";"56"
"1418";"1418";"95"
"1419";"1419";"93"
"1420";"1420";"44"
"1421";"1421";"58"
"1422";"1422";"93"
"1423";"1423";"86"
"1424";"1424";"63"
"1425";"1425";"63"
"1426";"1426";"88"
"1427";"1427";"60"
"1428";"1428";"80"
"1429";"1429";"47"
"1430";"1430";"50"
"1431";"1431";"96"
"1432";"1432";"17"
"1433";"1433";"26"
"1434";"1434";"77"
"1435";"1435";"50"
"1436";"1436";"85"
"1437";"1437";"50"
"1438";"1438";"98"
"1439";"1439";"3"
"1440";"1440";"66"
"1441";"1441";"13"
"1442";"1442";"27"
"1443";"1443";"12"
"1444";"1444";"39"
"1445";"1445";"96"
"1446";"1446";"93"
"1447";"1447";"83"
"1448";"1448";"92"
"1449";"1449";"43"
"1450";"1450";"86"
"1451";"1451";"20"
"1452";"1452";"18"
"1453";"1453";"19"
"1454";"1454";"79"
"1455";"1455";"32"
"1456";"1456";"87"
"1457";"1457";"35"
"1458";"1458";"22"
"1459";"1459";"8"
"1460";"1460";"25"
"1461";"1461";"11"
"1462";"1462";"67"
"1463";"1463";"93"
"1464";"1464";"15"
"1465";"1465";"87"
"1466";"1466";"5"
"1467";"1467";"94"
"1468";"1468";"50"
"1469";"1469";"9"
"1470";"1470";"34"
"1471";"1471";"61"
"1472";"1472";"80"
"1473";"1473";"89"
"1474";"1474";"44"
"1475";"1475";"26"
"1476";"1476";"92"
"1477";"1477";"69"
"1478";"1478";"72"
"1479";"1479";"12"
"1480";"1480";"90"
"1481";"1481";"26"
"1482";"1482";"79"
"1483";"1483";"34"
"1484";"1484";"28"
"1485";"1485";"96"
"1486";"1486";"69"
"1487";"1487";"56"
"1488";"1488";"51"
"1489";"1489";"8"
"1490";"1490";"17"
"1491";"1491";"65"
"1492";"1492";"39"
"1493";"1493";"46"
"1494";"1494";"35"
"1495";"1495";"95"
"1496";"1496";"75"
"1497";"1497";"53"
"1498";"1498";"67"
"1499";"1499";"61"
"1500";"1500";"78"
"1501";"1501";"49"
"1502";"1502";"89"
"1503";"1503";"2"
"1504";"1504";"70"
"1505";"1505";"10"
"1506";"1506";"9"
"1507";"1507";"23"
"1508";"1508";"71"
"1509";"1509";"99"
"1510";"1510";"95"
"1511";"1511";"6"
"1512";"1512";"34"
"1513";"1513";"19"
"1514";"1514";"23"
"1515";"1515";"44"
"1516";"1516";"4"
"1517";"1517";"24"
"1518";"1518";"51"
"1519";"1519";"90"
"1520";"1520";"80"
"1521";"1521";"94"
"1522";"1522";"44"
"1523";"1523";"50"
"1524";"1524";"24"
"1525";"1525";"29"
"1526";"1526";"97"
"1527";"1527";"23"
"1528";"1528";"97"
"1529";"1529";"6"
"1530";"1530";"44"
"1531";"1531";"45"
"1532";"1532";"20"
"1533";"1533";"50"
"1534";"1534";"6"
"1535";"1535";"10"
"1536";"1536";"37"
"1537";"1537";"20"
"1538";"1538";"77"
"1539";"1539";"86"
"1540";"1540";"44"
"1541";"1541";"56"
"1542";"1542";"98"
"1543";"1543";"49"
"1544";"1544";"100"
"1545";"1545";"39"
"1546";"1546";"79"
"1547";"1547";"81"
"1548";"1548";"32"
"1549";"1549";"29"
"1550";"1550";"67"
"1551";"1551";"3"
"1552";"1552";"63"
"1553";"1553";"56"
"1554";"1554";"97"
"1555";"1555";"92"
"1556";"1556";"15"
"1557";"1557";"7"
"1558";"1558";"31"
"1559";"1559";"56"
"1560";"1560";"7"
"1561";"1561";"47"
"1562";"1562";"38"
"1563";"1563";"51"
"1564";"1564";"38"
"1565";"1565";"33"
"1566";"1566";"37"
"1567";"1567";"91"
"1568";"1568";"90"
"1569";"1569";"61"
"1570";"1570";"30"
"1571";"1571";"94"
"1572";"1572";"27"
"1573";"1573";"89"
"1574";"1574";"92"
"1575";"1575";"94"
"1576";"1576";"14"
"1577";"1577";"59"
"1578";"1578";"87"
"1579";"1579";"97"
"1580";"1580";"62"
"1581";"1581";"0"
"1582";"1582";"49"
"1583";"1583";"81"
"1584";"1584";"2"
"1585";"1585";"51"
"1586";"1586";"26"
"1587";"1587";"81"
"1588";"1588";"41"
"1589";"1589";"20"
"1590";"1590";"59"
"1591";"1591";"53"
"1592";"1592";"18"
"1593";"1593";"50"
"1594";"1594";"71"
"1595";"1595";"40"
"1596";"1596";"67"
"1597";"1597";"75"
"1598";"1598";"14"
"1599";"1599";"76"
"1600";"1600";"83"
"1601";"1601";"44"
"1602";"1602";"22"
"1603";"1603";"85"
"1604";"1604";"41"
"1605";"1605";"9"
"1606";"1606";"47"
"1607";"1607";"41"
"1608";"1608";"46"
"1609";"1609";"16"
"1610";"1610";"37"
"1611";"1611";"98"
"1612";"1612";"87"
"1613";"1613";"33"
"1614";"1614";"54"
"1615";"1615";"64"
"1616";"1616";"93"
"1617";"1617";"43"
"1618";"1618";"96"
"1619";"1619";"80"
"1620";"1620";"3"
"1621";"1621";"37"
"1622";"1622";"22"
"1623";"1623";"41"
"1624";"1624";"21"
"1625";"1625";"6"
"1626";"1626";"33"
"1627";"1627";"0"
"1628";"1628";"92"
"1629";"1629";"77"
"1630";"1630";"77"
"1631";"1631";"12"
"1632";"1632";"8"
"1633";"1633";"13"
"1634";"1634";"65"
"1635";"1635";"51"
"1636";"1636";"54"
"1637";"1637";"63"
"1638";"1638";"59"
"1639";"1639";"90"
"1640";"1640";"36"
"1641";"1641";"77"
"1642";"1642";"12"
"1643";"1643";"98"
"1644";"1644";"87"
"1645";"1645";"3"
"1646";"1646";"10"
"1647";"1647";"87"
"1648";"1648";"5"
"1649";"1649";"41"
"1650";"1650";"38"
"1651";"1651";"20"
"1652";"1652";"52"
"1653";"1653";"87"
"1654";"1654";"34"
"1655";"1655";"93"
"1656";"1656";"94"
"1657";"1657";"4"
"1658";"1658";"88"
"1659";"1659";"47"
"1660";"1660";"12"
"1661";"1661";"8"
"1662";"1662";"55"
"1663";"1663";"81"
"1664";"1664";"19"
"1665";"1665";"29"
"1666";"1666";"50"
"1667";"1667";"83"
"1668";"1668";"93"
"1669";"1669";"1"
"1670";"1670";"97"
"1671";"1671";"34"
"1672";"1672";"94"
"1673";"1673";"68"
"1674";"1674";"52"
"1675";"1675";"76"
"1676";"1676";"96"
"1677";"1677";"14"
"1678";"1678";"22"
"1679";"1679";"51"
"1680";"1680";"57"
"1681";"1681";"43"
"1682";"1682";"5"
"1683";"1683";"27"
"1684";"1684";"86"
"1685";"1685";"40"
"1686";"1686";"92"
"1687";"1687";"20"
"1688";"1688";"94"
"1689";"1689";"10"
"1690";"1690";"97"
"1691";"1691";"13"
"1692";"1692";"29"
"1693";"1693";"59"
"1694";"1694";"5"
"1695";"1695";"63"
"1696";"1696";"51"
"1697";"1697";"47"
"1698";"1698";"70"
"1699";"1699";"97"
"1700";"1700";"94"
"1701";"1701";"54"
"1702";"1702";"75"
"1703";"1703";"84"
"1704";"1704";"51"
"1705";"1705";"85"
"1706";"1706";"5"
"1707";"1707";"58"
"1708";"1708";"75"
"1709";"1709";"50"
"1710";"1710";"4"
"1711";"1711";"88"
"1712";"1712";"44"
"1713";"1713";"85"
"1714";"1714";"63"
"1715";"1715";"85"
"1716";"1716";"51"
"1717";"1717";"53"
"1718";"1718";"94"
"1719";"1719";"59"
"1720";"1720";"78"
"1721";"1721";"3"
"1722";"1722";"45"
"1723";"1723";"39"
"1724";"1724";"39"
"1725";"1725";"68"
"1726";"1726";"33"
"1727";"1727";"86"
"1728";"1728";"56"
"1729";"1729";"22"
"1730";"1730";"45"
"1731";"1731";"69"
"1732";"1732";"3"
"1733";"1733";"51"
"1734";"1734";"26"
"1735";"1735";"83"
"1736";"1736";"95"
"1737";"1737";"27"
"1738";"1738";"83"
"1739";"1739";"91"
"1740";"1740";"58"
"1741";"1741";"99"
"1742";"1742";"36"
"1743";"1743";"24"
"1744";"1744";"6"
"1745";"1745";"26"
"1746";"1746";"6"
"1747";"1747";"61"
"1748";"1748";"44"
"1749";"1749";"81"
"1750";"1750";"95"
"1751";"1751";"75"
"1752";"1752";"31"
"1753";"1753";"94"
"1754";"1754";"25"
"1755";"1755";"54"
"1756";"1756";"94"
"1757";"1757";"66"
"1758";"1758";"69"
"1759";"1759";"73"
"1760";"1760";"41"
"1761";"1761";"8"
"1762";"1762";"75"
"1763";"1763";"72"
"1764";"1764";"95"
"1765";"1765";"33"
"1766";"1766";"39"
"1767";"1767";"5"
"1768";"1768";"17"
"1769";"1769";"28"
"1770";"1770";"41"
"1771";"1771";"88"
"1772";"1772";"34"
"1773";"1773";"57"
"1774";"1774";"42"
"1775";"1775";"11"
"1776";"1776";"5"
"1777";"1777";"18"
"1778";"1778";"95"
"1779";"1779";"46"
"1780";"1780";"32"
"1781";"1781";"3"
"1782";"1782";"86"
"1783";"1783";"25"
"1784";"1784";"94"
"1785";"1785";"7"
"1786";"1786";"7"
"1787";"1787";"33"
"1788";"1788";"91"
"1789";"1789";"49"
"1790";"1790";"29"
"1791";"1791";"3"
"1792";"1792";"69"
"1793";"1793";"68"
"1794";"1794";"8"
"1795";"1795";"71"
"1796";"1796";"47"
"1797";"1797";"67"
"1798";"1798";"34"
"1799";"1799";"50"
"1800";"1800";"98"
"1801";"1801";"35"
"1802";"1802";"24"
"1803";"1803";"50"
"1804";"1804";"68"
"1805";"1805";"97"
"1806";"1806";"91"
"1807";"1807";"8"
"1808";"1808";"95"
"1809";"1809";"54"
"1810";"1810";"22"
"1811";"1811";"69"
"1812";"1812";"50"
"1813";"1813";"32"
"1814";"1814";"73"
"1815";"1815";"100"
"1816";"1816";"5"
"1817";"1817";"51"
"1818";"1818";"76"
"1819";"1819";"14"
"1820";"1820";"41"
"1821";"1821";"96"
"1822";"1822";"28"
"1823";"1823";"41"
"1824";"1824";"30"
"1825";"1825";"97"
"1826";"1826";"65"
"1827";"1827";"88"
"1828";"1828";"76"
"1829";"1829";"79"
"1830";"1830";"92"
"1831";"1831";"71"
"1832";"1832";"46"
"1833";"1833";"76"
"1834";"1834";"18"
"1835";"1835";"18"
"1836";"1836";"67"
"1837";"1837";"17"
"1838";"1838";"38"
"1839";"1839";"4"
"1840";"1840";"58"
"1841";"1841";"75"
"1842";"1842";"94"
"1843";"1843";"12"
"1844";"1844";"15"
"1845";"1845";"80"
"1846";"1846";"90"
"1847";"1847";"16"
"1848";"1848";"64"
"1849";"1849";"79"
"1850";"1850";"35"
"1851";"1851";"47"
"1852";"1852";"36"
"1853";"1853";"95"
"1854";"1854";"86"
"1855";"1855";"85"
"1856";"1856";"28"
"1857";"1857";"46"
"1858";"1858";"99"
"1859";"1859";"6"
"1860";"1860";"86"
"1861";"1861";"66"
"1862";"1862";"94"
"1863";"1863";"27"
"1864";"1864";"100"
"1865";"1865";"95"
"1866";"1866";"6"
"1867";"1867";"69"
"1868";"1868";"1"
"1869";"1869";"33"
"1870";"1870";"29"
"1871";"1871";"54"
"1872";"1872";"22"
"1873";"1873";"34"
"1874";"1874";"9"
"1875";"1875";"22"
"1876";"1876";"76"
"1877";"1877";"75"
"1878";"1878";"89"
"1879";"1879";"35"
"1880";"1880";"100"
"1881";"1881";"41"
"1882";"1882";"69"
"1883";"1883";"96"
"1884";"1884";"0"
"1885";"1885";"71"
"1886";"1886";"67"
"1887";"1887";"95"
"1888";"1888";"69"
"1889";"1889";"80"
"1890";"1890";"85"
"1891";"1891";"69"
"1892";"1892";"0"
"1893";"1893";"66"
"1894";"1894";"85"
"1895";"1895";"43"
"1896";"1896";"3"
"1897";"1897";"72"
"1898";"1898";"68"
"1899";"1899";"63"
"1900";"1900";"53"
"1901";"1901";"46"
"1902";"1902";"73"
"1903";"1903";"48"
"1904";"1904";"75"
"1905";"1905";"98"
"1906";"1906";"4"
"1907";"1907";"30"
"1908";"1908";"72"
"1909";"1909";"65"
"1910";"1910";"70"
"1911";"1911";"16"
"1912";"1912";"87"
"1913";"1913";"36"
"1914";"1914";"84"
"1915";"1915";"63"
"1916";"1916";"43"
"1917";"1917";"73"
"1918";"1918";"42"
"1919";"1919";"46"
"1920";"1920";"6"
"1921";"1921";"61"
"1922";"1922";"60"
"1923";"1923";"31"
"1924";"1924";"39"
"1925";"1925";"64"
"1926";"1926";"65"
"1927";"1927";"100"
"1928";"1928";"62"
"1929";"1929";"19"
"1930";"1930";"23"
"1931";"1931";"78"
"1932";"1932";"32"
"1933";"1933";"47"
"1934";"1934";"28"
"1935";"1935";"29"
"1936";"1936";"29"
"1937";"1937";"70"
"1938";"1938";"72"
"1939";"1939";"97"
"1940";"1940";"62"
"1941";"1941";"52"
"1942";"1942";"73"
"1943";"1943";"26"
"1944";"1944";"15"
"1945";"1945";"18"
"1946";"1946";"32"
"1947";"1947";"5"
"1948";"1948";"43"
"1949";"1949";"36"
"1950";"1950";"78"
"1951";"1951";"26"
"1952";"1952";"61"
"1953";"1953";"5"
"1954";"1954";"3"
"1955";"1955";"67"
"1956";"1956";"30"
"1957";"1957";"5"
"1958";"1958";"55"
"1959";"1959";"100"
"1960";"1960";"45"
"1961";"1961";"52"
"1962";"1962";"95"
"1963";"1963";"20"
"1964";"1964";"20"
"1965";"1965";"23"
"1966";"1966";"72"
"1967";"1967";"78"
"1968";"1968";"15"
"1969";"1969";"69"
"1970";"1970";"97"
"1971";"1971";"45"
"1972";"1972";"72"
"1973";"1973";"78"
"1974";"1974";"77"
"1975";"1975";"35"
"1976";"1976";"16"
"1977";"1977";"15"
"1978";"1978";"34"
"1979";"1979";"5"
"1980";"1980";"42"
"1981";"1981";"23"
"1982";"1982";"4"
"1983";"1983";"17"
"1984";"1984";"77"
"1985";"1985";"83"
"1986";"1986";"66"
"1987";"1987";"4"
"1988";"1988";"37"
"1989";"1989";"11"
"1990";"1990";"86"
"1991";"1991";"1"
"1992";"1992";"77"
"1993";"1993";"62"
"1994";"1994";"97"
"1995";"1995";"97"
"1996";"1996";"85"
"1997";"1997";"18"
"1998";"1998";"33"
"1999";"1999";"65"
"2000";"2000";"77"
"2001";"2001";"21"
"2002";"2002";"65"
"2003";"2003";"29"
"2004";"2004";"68"
"2005";"2005";"79"
"2006";"2006";"18"
"2007";"2007";"64"
"2008";"2008";"76"
"2009";"2009";"3"
"2010";"2010";"80"
"2011";"2011";"20"
"2012";"2012";"22"
"2013";"2013";"25"
"2014";"2014";"30"
"2015";"2015";"46"
"2016";"2016";"42"
"2017";"2017";"29"
"2018";"2018";"21"
"2019";"2019";"98"
"2020";"2020";"67"
"2021";"2021";"60"
"2022";"2022";"78"
"2023";"2023";"39"
"2024";"2024";"16"
"2025";"2025";"10"
"2026";"2026";"97"
"2027";"2027";"43"
"2028";"2028";"94"
"2029";"2029";"26"
"2030";"2030";"89"
"2031";"2031";"52"
"2032";"2032";"4"
"2033";"2033";"86"
"2034";"2034";"4"
"2035";"2035";"8"
"2036";"2036";"74"
"2037";"2037";"69"
"2038";"2038";"89"
"2039";"2039";"8"
"2040";"2040";"52"
"2041";"2041";"73"
"2042";"2042";"25"
"2043";"2043";"35"
"2044";"2044";"7"
"2045";"2045";"63"
"2046";"2046";"92"
"2047";"2047";"28"
"2048";"2048";"56"
"2049";"2049";"32"
"2050";"2050";"66"
"2051";"2051";"84"
"2052";"2052";"98"
"2053";"2053";"39"
"2054";"2054";"56"
"2055";"2055";"10"
"2056";"2056";"8"
"2057";"2057";"61"
"2058";"2058";"97"
"2059";"2059";"65"
"2060";"2060";"3"
"2061";"2061";"66"
"2062";"2062";"68"
"2063";"2063";"67"
"2064";"2064";"93"
"2065";"2065";"23"
"2066";"2066";"47"
"2067";"2067";"89"
"2068";"2068";"5"
"2069";"2069";"63"
"2070";"2070";"76"
"2071";"2071";"39"
"2072";"2072";"89"
"2073";"2073";"48"
"2074";"2074";"16"
"2075";"2075";"16"
"2076";"2076";"0"
"2077";"2077";"8"
"2078";"2078";"70"
"2079";"2079";"19"
"2080";"2080";"88"
"2081";"2081";"77"
"2082";"2082";"73"
"2083";"2083";"59"
"2084";"2084";"8"
"2085";"2085";"17"
"2086";"2086";"68"
"2087";"2087";"63"
"2088";"2088";"10"
"2089";"2089";"89"
"2090";"2090";"0"
"2091";"2091";"53"
"2092";"2092";"77"
"2093";"2093";"9"
"2094";"2094";"32"
"2095";"2095";"20"
"2096";"2096";"77"
"2097";"2097";"51"
"2098";"2098";"11"
"2099";"2099";"96"
"2100";"2100";"91"
"2101";"2101";"17"
"2102";"2102";"87"
"2103";"2103";"70"
"2104";"2104";"42"
"2105";"2105";"33"
"2106";"2106";"67"
"2107";"2107";"21"
"2108";"2108";"45"
"2109";"2109";"47"
"2110";"2110";"20"
"2111";"2111";"97"
"2112";"2112";"37"
"2113";"2113";"5"
"2114";"2114";"16"
"2115";"2115";"58"
"2116";"2116";"90"
"2117";"2117";"61"
"2118";"2118";"97"
"2119";"2119";"66"
"2120";"2120";"61"
"2121";"2121";"44"
"2122";"2122";"57"
"2123";"2123";"56"
"2124";"2124";"100"
"2125";"2125";"14"
"2126";"2126";"90"
"2127";"2127";"94"
"2128";"2128";"12"
"2129";"2129";"54"
"2130";"2130";"81"
"2131";"2131";"18"
"2132";"2132";"57"
"2133";"2133";"65"
"2134";"2134";"6"
"2135";"2135";"12"
"2136";"2136";"99"
"2137";"2137";"51"
"2138";"2138";"11"
"2139";"2139";"60"
"2140";"2140";"21"
"2141";"2141";"89"
"2142";"2142";"62"
"2143";"2143";"96"
"2144";"2144";"50"
"2145";"2145";"90"
"2146";"2146";"89"
"2147";"2147";"37"
"2148";"2148";"99"
"2149";"2149";"64"
"2150";"2150";"27"
"2151";"2151";"10"
"2152";"2152";"29"
"2153";"2153";"19"
"2154";"2154";"77"
"2155";"2155";"62"
"2156";"2156";"31"
"2157";"2157";"2"
"2158";"2158";"82"
"2159";"2159";"31"
"2160";"2160";"79"
"2161";"2161";"64"
"2162";"2162";"63"
"2163";"2163";"68"
"2164";"2164";"7"
"2165";"2165";"22"
"2166";"2166";"17"
"2167";"2167";"48"
"2168";"2168";"86"
"2169";"2169";"20"
"2170";"2170";"77"
"2171";"2171";"62"
"2172";"2172";"68"
"2173";"2173";"32"
"2174";"2174";"76"
"2175";"2175";"11"
"2176";"2176";"8"
"2177";"2177";"88"
"2178";"2178";"37"
"2179";"2179";"22"
"2180";"2180";"65"
"2181";"2181";"95"
"2182";"2182";"31"
"2183";"2183";"83"
"2184";"2184";"93"
"2185";"2185";"38"
"2186";"2186";"5"
"2187";"2187";"78"
"2188";"2188";"80"
"2189";"2189";"90"
"2190";"2190";"16"
"2191";"2191";"4"
"2192";"2192";"3"
"2193";"2193";"24"
"2194";"2194";"8"
"2195";"2195";"91"
"2196";"2196";"49"
"2197";"2197";"55"
"2198";"2198";"61"
"2199";"2199";"100"
"2200";"2200";"91"
"2201";"2201";"22"
"2202";"2202";"30"
"2203";"2203";"11"
"2204";"2204";"18"
"2205";"2205";"30"
"2206";"2206";"93"
"2207";"2207";"79"
"2208";"2208";"50"
"2209";"2209";"84"
"2210";"2210";"55"
"2211";"2211";"80"
"2212";"2212";"47"
"2213";"2213";"43"
"2214";"2214";"71"
"2215";"2215";"73"
"2216";"2216";"20"
"2217";"2217";"83"
"2218";"2218";"33"
"2219";"2219";"1"
"2220";"2220";"54"
"2221";"2221";"28"
"2222";"2222";"55"
"2223";"2223";"68"
"2224";"2224";"49"
"2225";"2225";"63"
"2226";"2226";"25"
"2227";"2227";"60"
"2228";"2228";"40"
"2229";"2229";"36"
"2230";"2230";"78"
"2231";"2231";"46"
"2232";"2232";"22"
"2233";"2233";"68"
"2234";"2234";"65"
"2235";"2235";"42"
"2236";"2236";"37"
"2237";"2237";"25"
"2238";"2238";"70"
"2239";"2239";"41"
"2240";"2240";"71"
"2241";"2241";"90"
"2242";"2242";"38"
"2243";"2243";"19"
"2244";"2244";"9"
"2245";"2245";"44"
"2246";"2246";"44"
"2247";"2247";"19"
"2248";"2248";"77"
"2249";"2249";"51"
"2250";"2250";"15"
"2251";"2251";"86"
"2252";"2252";"28"
"2253";"2253";"5"
"2254";"2254";"95"
"2255";"2255";"1"
"2256";"2256";"53"
"2257";"2257";"51"
"2258";"2258";"45"
"2259";"2259";"22"
"2260";"2260";"58"
"2261";"2261";"32"
"2262";"2262";"22"
"2263";"2263";"24"
"2264";"2264";"44"
"2265";"2265";"36"
"2266";"2266";"3"
"2267";"2267";"1"
"2268";"2268";"57"
"2269";"2269";"46"
"2270";"2270";"66"
"2271";"2271";"0"
"2272";"2272";"51"
"2273";"2273";"58"
"2274";"2274";"81"
"2275";"2275";"80"
"2276";"2276";"28"
"2277";"2277";"96"
"2278";"2278";"25"
"2279";"2279";"64"
"2280";"2280";"37"
"2281";"2281";"8"
"2282";"2282";"29"
"2283";"2283";"62"
"2284";"2284";"100"
"2285";"2285";"59"
"2286";"2286";"49"
"2287";"2287";"94"
"2288";"2288";"99"
"2289";"2289";"61"
"2290";"2290";"99"
"2291";"2291";"19"
"2292";"2292";"18"
"2293";"2293";"59"
"2294";"2294";"89"
"2295";"2295";"9"
"2296";"2296";"63"
"2297";"2297";"49"
"2298";"2298";"92"
"2299";"2299";"55"
"2300";"2300";"35"
"2301";"2301";"40"
"2302";"2302";"3"
"2303";"2303";"67"
"2304";"2304";"76"
"2305";"2305";"52"
"2306";"2306";"1"
"2307";"2307";"46"
"2308";"2308";"11"
"2309";"2309";"7"
"2310";"2310";"71"
"2311";"2311";"50"
"2312";"2312";"29"
"2313";"2313";"18"
"2314";"2314";"68"
"2315";"2315";"95"
"2316";"2316";"89"
"2317";"2317";"99"
"2318";"2318";"59"
"2319";"2319";"79"
"2320";"2320";"94"
"2321";"2321";"42"
"2322";"2322";"42"
"2323";"2323";"14"
"2324";"2324";"66"
"2325";"2325";"59"
"2326";"2326";"55"
"2327";"2327";"61"
"2328";"2328";"58"
"2329";"2329";"11"
"2330";"2330";"42"
"2331";"2331";"55"
"2332";"2332";"11"
"2333";"2333";"40"
"2334";"2334";"61"
"2335";"2335";"29"
"2336";"2336";"75"
"2337";"2337";"23"
"2338";"2338";"9"
"2339";"2339";"20"
"2340";"2340";"20"
"2341";"2341";"51"
"2342";"2342";"99"
"2343";"2343";"60"
"2344";"2344";"60"
"2345";"2345";"59"
"2346";"2346";"38"
"2347";"2347";"52"
"2348";"2348";"32"
"2349";"2349";"22"
"2350";"2350";"39"
"2351";"2351";"94"
"2352";"2352";"75"
"2353";"2353";"7"
"2354";"2354";"40"
"2355";"2355";"3"
"2356";"2356";"46"
"2357";"2357";"75"
"2358";"2358";"87"
"2359";"2359";"93"
"2360";"2360";"59"
"2361";"2361";"17"
"2362";"2362";"60"
"2363";"2363";"39"
"2364";"2364";"2"
"2365";"2365";"49"
"2366";"2366";"2"
"2367";"2367";"36"
"2368";"2368";"74"
"2369";"2369";"46"
"2370";"2370";"37"
"2371";"2371";"81"
"2372";"2372";"69"
"2373";"2373";"77"
"2374";"2374";"70"
"2375";"2375";"55"
"2376";"2376";"87"
"2377";"2377";"69"
"2378";"2378";"17"
"2379";"2379";"13"
"2380";"2380";"87"
"2381";"2381";"99"
"2382";"2382";"62"
"2383";"2383";"92"
"2384";"2384";"54"
"2385";"2385";"88"
"2386";"2386";"45"
"2387";"2387";"78"
"2388";"2388";"2"
"2389";"2389";"8"
"2390";"2390";"89"
"2391";"2391";"98"
"2392";"2392";"7"
"2393";"2393";"73"
"2394";"2394";"40"
"2395";"2395";"36"
"2396";"2396";"14"
"2397";"2397";"18"
"2398";"2398";"36"
"2399";"2399";"8"
"2400";"2400";"55"
"2401";"2401";"58"
"2402";"2402";"91"
"2403";"2403";"76"
"2404";"2404";"29"
"2405";"2405";"74"
"2406";"2406";"42"
"2407";"2407";"80"
"2408";"2408";"72"
"2409";"2409";"91"
"2410";"2410";"27"
"2411";"2411";"58"
"2412";"2412";"89"
"2413";"2413";"74"
"2414";"2414";"16"
"2415";"2415";"68"
"2416";"2416";"51"
"2417";"2417";"22"
"2418";"2418";"1"
"2419";"2419";"72"
"2420";"2420";"80"
"2421";"2421";"66"
"2422";"2422";"86"
"2423";"2423";"70"
"2424";"2424";"3"
"2425";"2425";"96"
"2426";"2426";"40"
"2427";"2427";"71"
"2428";"2428";"63"
"2429";"2429";"73"
"2430";"2430";"24"
"2431";"2431";"79"
"2432";"2432";"46"
"2433";"2433";"2"
"2434";"2434";"50"
"2435";"2435";"38"
"2436";"2436";"68"
"2437";"2437";"75"
"2438";"2438";"95"
"2439";"2439";"60"
"2440";"2440";"23"
"2441";"2441";"97"
"2442";"2442";"63"
"2443";"2443";"62"
"2444";"2444";"46"
"2445";"2445";"85"
"2446";"2446";"22"
"2447";"2447";"27"
"2448";"2448";"14"
"2449";"2449";"4"
"2450";"2450";"13"
"2451";"2451";"7"
"2452";"2452";"68"
"2453";"2453";"43"
"2454";"2454";"21"
"2455";"2455";"7"
"2456";"2456";"94"
"2457";"2457";"42"
"2458";"2458";"93"
"2459";"2459";"52"
"2460";"2460";"72"
"2461";"2461";"88"
"2462";"2462";"91"
"2463";"2463";"71"
"2464";"2464";"85"
"2465";"2465";"8"
"2466";"2466";"29"
"2467";"2467";"38"
"2468";"2468";"79"
"2469";"2469";"13"
"2470";"2470";"93"
"2471";"2471";"50"
"2472";"2472";"22"
"2473";"2473";"90"
"2474";"2474";"75"
"2475";"2475";"13"
"2476";"2476";"61"
"2477";"2477";"78"
"2478";"2478";"3"
"2479";"2479";"16"
"2480";"2480";"31"
"2481";"2481";"65"
"2482";"2482";"80"
"2483";"2483";"99"
"2484";"2484";"99"
"2485";"2485";"76"
"2486";"2486";"22"
"2487";"2487";"18"
"2488";"2488";"3"
"2489";"2489";"85"
"2490";"2490";"47"
"2491";"2491";"56"
"2492";"2492";"81"
"2493";"2493";"58"
