"item_id";"warehouse_place_id";"quantity_of_item";"days_until_end_storage"
"1062";"1062";"319";"113"
"1063";"1063";"156";"702"
"1064";"1064";"941";"550"
"1065";"1065";"203";"443"
"1066";"1066";"317";"14"
"1067";"1067";"879";"126"
"1068";"1068";"69";"128"
"1069";"1069";"447";"196"
"1070";"1070";"92";"514"
"1071";"1071";"971";"381"
"1072";"1072";"696";"668"
"1073";"1073";"369";"491"
"1074";"1074";"405";"136"
"1075";"1075";"604";"708"
"1076";"1076";"577";"184"
"1077";"1077";"239";"633"
"1078";"1078";"51";"471"
"1079";"1079";"830";"11"
"1080";"1080";"471";"589"
"1081";"1081";"378";"865"
"1082";"1082";"261";"150"
"1083";"1083";"26";"937"
"1084";"1084";"824";"965"
"1085";"1085";"588";"770"
"1086";"1086";"895";"968"
"1087";"1087";"240";"40"
"1088";"1088";"14";"37"
"1089";"1089";"53";"775"
"1090";"1090";"34";"136"
"1091";"1091";"460";"672"
"1092";"1092";"617";"505"
"1093";"1093";"451";"404"
"1094";"1094";"413";"909"
"1095";"1095";"203";"71"
"1096";"1096";"900";"641"
"1097";"1097";"906";"288"
"1098";"1098";"347";"265"
"1099";"1099";"392";"139"
"1100";"1100";"239";"227"
"1101";"1101";"193";"747"
"1102";"1102";"413";"746"
"1103";"1103";"707";"618"
"1104";"1104";"957";"39"
"1105";"1105";"181";"932"
"1106";"1106";"550";"723"
"1107";"1107";"414";"978"
"1108";"1108";"453";"522"
"1109";"1109";"668";"274"
"1110";"1110";"752";"524"
"1111";"1111";"500";"312"
"1112";"1112";"832";"670"
"1113";"1113";"441";"283"
"1114";"1114";"748";"26"
"1115";"1115";"662";"443"
"1116";"1116";"676";"242"
"1117";"1117";"865";"537"
"1118";"1118";"488";"553"
"1119";"1119";"477";"69"
"1120";"1120";"211";"973"
"1121";"1121";"712";"169"
"1122";"1122";"275";"448"
"1123";"1123";"173";"670"
"1124";"1124";"477";"752"
"1125";"1125";"973";"93"
"1126";"1126";"365";"470"
"1127";"1127";"86";"158"
"1128";"1128";"506";"215"
"1129";"1129";"178";"47"
"1130";"1130";"432";"730"
"1131";"1131";"966";"915"
"1132";"1132";"754";"48"
"1133";"1133";"45";"705"
"1134";"1134";"206";"680"
"1135";"1135";"868";"901"
"1136";"1136";"941";"483"
"1137";"1137";"180";"443"
"1138";"1138";"591";"870"
"1139";"1139";"556";"134"
"1140";"1140";"321";"764"
"1141";"1141";"970";"840"
"1142";"1142";"968";"993"
"1143";"1143";"941";"750"
"1144";"1144";"971";"7"
"1145";"1145";"118";"730"
"1146";"1146";"837";"350"
"1147";"1147";"400";"426"
"1148";"1148";"68";"286"
"1149";"1149";"241";"518"
"1150";"1150";"194";"563"
"1151";"1151";"400";"823"
"1152";"1152";"869";"148"
"1153";"1153";"356";"205"
"1154";"1154";"566";"888"
"1155";"1155";"182";"6"
"1156";"1156";"768";"681"
"1157";"1157";"620";"697"
"1158";"1158";"417";"551"
"1159";"1159";"877";"187"
"1160";"1160";"292";"381"
"1161";"1161";"505";"3"
"1162";"1162";"151";"58"
"1163";"1163";"653";"230"
"1164";"1164";"149";"203"
"1165";"1165";"772";"509"
"1166";"1166";"993";"705"
"1167";"1167";"885";"309"
"1168";"1168";"642";"395"
"1169";"1169";"358";"328"
"1170";"1170";"317";"618"
"1171";"1171";"765";"82"
"1172";"1172";"354";"480"
"1173";"1173";"566";"493"
"1174";"1174";"968";"962"
"1175";"1175";"605";"815"
"1176";"1176";"397";"850"
"1177";"1177";"873";"862"
"1178";"1178";"931";"348"
"1179";"1179";"956";"121"
"1180";"1180";"113";"95"
"1181";"1181";"2";"208"
"1182";"1182";"692";"868"
"1183";"1183";"843";"134"
"1184";"1184";"372";"26"
"1185";"1185";"561";"203"
"1186";"1186";"775";"329"
"1187";"1187";"729";"428"
"1188";"1188";"72";"722"
"1189";"1189";"43";"801"
"1190";"1190";"850";"600"
"1191";"1191";"611";"136"
"1192";"1192";"538";"367"
"1193";"1193";"285";"656"
"1194";"1194";"169";"966"
"1195";"1195";"887";"158"
"1196";"1196";"426";"388"
"1197";"1197";"609";"928"
"1198";"1198";"578";"303"
"1199";"1199";"638";"186"
"1200";"1200";"849";"796"
"1201";"1201";"567";"420"
"1202";"1202";"495";"385"
"1203";"1203";"611";"131"
"1204";"1204";"582";"202"
"1205";"1205";"313";"463"
"1206";"1206";"835";"854"
"1207";"1207";"150";"87"
"1208";"1208";"7";"193"
"1209";"1209";"351";"653"
"1210";"1210";"790";"947"
"1211";"1211";"380";"781"
"1212";"1212";"442";"433"
"1213";"1213";"396";"499"
"1214";"1214";"621";"884"
"1215";"1215";"175";"869"
"1216";"1216";"250";"698"
"1217";"1217";"638";"99"
"1218";"1218";"931";"552"
"1219";"1219";"677";"349"
"1220";"1220";"823";"633"
"1221";"1221";"419";"887"
"1222";"1222";"877";"859"
"1223";"1223";"203";"338"
"1224";"1224";"503";"524"
"1225";"1225";"138";"82"
"1226";"1226";"229";"230"
"1227";"1227";"21";"936"
"1228";"1228";"474";"421"
"1229";"1229";"197";"223"
"1230";"1230";"299";"877"
"1231";"1231";"319";"914"
"1232";"1232";"509";"959"
"1233";"1233";"523";"969"
"1234";"1234";"613";"382"
"1235";"1235";"98";"142"
"1236";"1236";"2";"844"
"1237";"1237";"482";"247"
"1238";"1238";"957";"744"
"1239";"1239";"704";"152"
"1240";"1240";"314";"666"
"1241";"1241";"244";"129"
"1242";"1242";"469";"440"
"1243";"1243";"30";"815"
"1244";"1244";"725";"310"
"1245";"1245";"513";"909"
"1246";"1246";"122";"691"
"1247";"1247";"889";"155"
"1248";"1248";"900";"849"
"1249";"1249";"725";"960"
"1250";"1250";"786";"424"
"1251";"1251";"332";"907"
"1252";"1252";"324";"725"
"1253";"1253";"328";"797"
"1254";"1254";"803";"611"
"1255";"1255";"974";"566"
"1256";"1256";"404";"152"
"1257";"1257";"475";"142"
"1258";"1258";"304";"653"
"1259";"1259";"932";"584"
"1260";"1260";"319";"484"
"1261";"1261";"441";"45"
"1262";"1262";"520";"34"
"1263";"1263";"624";"525"
"1264";"1264";"431";"994"
"1265";"1265";"936";"615"
"1266";"1266";"695";"422"
"1267";"1267";"377";"406"
"1268";"1268";"854";"968"
"1269";"1269";"673";"587"
"1270";"1270";"804";"547"
"1271";"1271";"555";"564"
"1272";"1272";"802";"284"
"1273";"1273";"17";"555"
"1274";"1274";"360";"337"
"1275";"1275";"434";"526"
"1276";"1276";"430";"785"
"1277";"1277";"29";"400"
"1278";"1278";"670";"486"
"1279";"1279";"671";"208"
"1280";"1280";"648";"908"
"1281";"1281";"93";"465"
"1282";"1282";"752";"45"
"1283";"1283";"448";"567"
"1284";"1284";"327";"905"
"1285";"1285";"775";"617"
"1286";"1286";"998";"463"
"1287";"1287";"0";"449"
"1288";"1288";"614";"720"
"1289";"1289";"595";"894"
"1290";"1290";"336";"900"
"1291";"1291";"961";"814"
"1292";"1292";"119";"688"
"1293";"1293";"851";"558"
"1294";"1294";"279";"663"
"1295";"1295";"884";"689"
"1296";"1296";"862";"282"
"1297";"1297";"330";"209"
"1298";"1298";"82";"826"
"1299";"1299";"633";"84"
"1300";"1300";"838";"636"
"1301";"1301";"409";"231"
"1302";"1302";"516";"856"
"1303";"1303";"601";"927"
"1304";"1304";"626";"426"
"1305";"1305";"370";"859"
"1306";"1306";"173";"973"
"1307";"1307";"194";"62"
"1308";"1308";"519";"135"
"1309";"1309";"682";"340"
"1310";"1310";"78";"765"
"1311";"1311";"79";"570"
"1312";"1312";"93";"577"
"1313";"1313";"616";"675"
"1314";"1314";"418";"153"
"1315";"1315";"106";"87"
"1316";"1316";"484";"783"
"1317";"1317";"740";"915"
"1318";"1318";"71";"989"
"1319";"1319";"857";"434"
"1320";"1320";"312";"403"
"1321";"1321";"933";"123"
"1322";"1322";"848";"568"
"1323";"1323";"10";"828"
"1324";"1324";"700";"413"
"1325";"1325";"531";"348"
"1326";"1326";"346";"138"
"1327";"1327";"168";"804"
"1328";"1328";"321";"931"
"1329";"1329";"875";"19"
"1330";"1330";"491";"987"
"1331";"1331";"443";"169"
"1332";"1332";"294";"575"
"1333";"1333";"36";"790"
"1334";"1334";"736";"333"
"1335";"1335";"844";"75"
"1336";"1336";"522";"370"
"1337";"1337";"220";"916"
"1338";"1338";"314";"231"
"1339";"1339";"866";"163"
"1340";"1340";"824";"727"
"1341";"1341";"259";"824"
"1342";"1342";"3";"919"
"1343";"1343";"423";"765"
"1344";"1344";"274";"568"
"1345";"1345";"519";"322"
"1346";"1346";"137";"923"
"1347";"1347";"292";"404"
"1348";"1348";"716";"395"
"1349";"1349";"103";"495"
"1350";"1350";"601";"704"
"1351";"1351";"549";"18"
"1352";"1352";"694";"290"
"1353";"1353";"916";"981"
"1354";"1354";"59";"161"
"1355";"1355";"624";"442"
"1356";"1356";"912";"994"
"1357";"1357";"775";"417"
"1358";"1358";"987";"840"
"1359";"1359";"186";"618"
"1360";"1360";"535";"920"
"1361";"1361";"824";"908"
"1362";"1362";"695";"76"
"1363";"1363";"896";"58"
"1364";"1364";"553";"529"
"1365";"1365";"725";"497"
"1366";"1366";"350";"492"
"1367";"1367";"366";"782"
"1368";"1368";"534";"559"
"1369";"1369";"539";"371"
"1370";"1370";"941";"412"
"1371";"1371";"896";"345"
"1372";"1372";"236";"634"
"1373";"1373";"139";"922"
"1374";"1374";"679";"764"
"1375";"1375";"577";"507"
"1376";"1376";"965";"745"
"1377";"1377";"97";"367"
"1378";"1378";"904";"842"
"1379";"1379";"967";"166"
"1380";"1380";"607";"33"
"1381";"1381";"237";"184"
"1382";"1382";"572";"355"
"1383";"1383";"327";"222"
"1384";"1384";"74";"412"
"1385";"1385";"842";"410"
"1386";"1386";"865";"758"
"1387";"1387";"813";"587"
"1388";"1388";"845";"898"
"1389";"1389";"628";"280"
"1390";"1390";"50";"737"
"1391";"1391";"93";"584"
"1392";"1392";"913";"359"
"1393";"1393";"841";"368"
"1394";"1394";"605";"556"
"1395";"1395";"370";"430"
"1396";"1396";"517";"540"
"1397";"1397";"207";"772"
"1398";"1398";"548";"180"
"1399";"1399";"53";"200"
"1400";"1400";"814";"35"
"1401";"1401";"139";"724"
"1402";"1402";"862";"259"
"1403";"1403";"634";"909"
"1404";"1404";"989";"596"
"1405";"1405";"467";"210"
"1406";"1406";"440";"921"
"1407";"1407";"74";"223"
"1408";"1408";"12";"555"
"1409";"1409";"674";"440"
"1410";"1410";"569";"602"
"1411";"1411";"638";"601"
"1412";"1412";"593";"138"
"1413";"1413";"650";"595"
"1414";"1414";"765";"740"
"1415";"1415";"486";"371"
"1416";"1416";"943";"160"
"1417";"1417";"437";"674"
"1418";"1418";"815";"756"
"1419";"1419";"439";"424"
"1420";"1420";"9";"343"
"1421";"1421";"271";"183"
"1422";"1422";"81";"239"
"1423";"1423";"357";"70"
"1424";"1424";"730";"182"
"1425";"1425";"9";"194"
"1426";"1426";"770";"496"
"1427";"1427";"674";"404"
"1428";"1428";"402";"697"
"1429";"1429";"810";"893"
"1430";"1430";"766";"406"
"1431";"1431";"228";"64"
"1432";"1432";"550";"298"
"1433";"1433";"396";"457"
"1434";"1434";"339";"617"
"1435";"1435";"970";"514"
"1436";"1436";"537";"533"
"1437";"1437";"198";"151"
"1438";"1438";"342";"509"
"1439";"1439";"330";"908"
"1440";"1440";"948";"540"
"1441";"1441";"459";"748"
"1442";"1442";"132";"646"
"1443";"1443";"692";"485"
"1444";"1444";"361";"860"
"1445";"1445";"112";"508"
"1446";"1446";"442";"787"
"1447";"1447";"80";"15"
"1448";"1448";"3";"228"
"1449";"1449";"478";"11"
"1450";"1450";"511";"162"
"1451";"1451";"846";"743"
"1452";"1452";"904";"81"
"1453";"1453";"330";"737"
"1454";"1454";"631";"660"
"1455";"1455";"124";"289"
"1456";"1456";"379";"168"
"1457";"1457";"994";"290"
"1458";"1458";"760";"859"
"1459";"1459";"194";"487"
"1460";"1460";"983";"573"
"1461";"1461";"988";"934"
"1462";"1462";"478";"195"
"1463";"1463";"455";"484"
"1464";"1464";"537";"430"
"1465";"1465";"168";"963"
"1466";"1466";"790";"899"
"1467";"1467";"597";"614"
"1468";"1468";"853";"936"
"1469";"1469";"734";"892"
"1470";"1470";"406";"486"
"1471";"1471";"403";"329"
"1472";"1472";"836";"846"
"1473";"1473";"950";"759"
"1474";"1474";"798";"341"
"1475";"1475";"260";"370"
"1476";"1476";"19";"99"
"1477";"1477";"367";"514"
"1478";"1478";"357";"274"
"1479";"1479";"214";"106"
"1480";"1480";"506";"647"
"1481";"1481";"263";"341"
"1482";"1482";"964";"470"
"1483";"1483";"396";"948"
"1484";"1484";"408";"196"
"1485";"1485";"225";"90"
"1486";"1486";"955";"178"
"1487";"1487";"352";"491"
"1488";"1488";"21";"552"
"1489";"1489";"607";"176"
"1490";"1490";"366";"851"
"1491";"1491";"761";"887"
"1492";"1492";"41";"494"
"1493";"1493";"408";"236"
"1494";"1494";"124";"108"
"1495";"1495";"925";"363"
"1496";"1496";"824";"275"
"1497";"1497";"862";"209"
"1498";"1498";"504";"128"
"1499";"1499";"542";"912"
"1500";"1500";"413";"53"
"1501";"1501";"736";"750"
"1502";"1502";"764";"850"
"1503";"1503";"886";"135"
"1504";"1504";"890";"765"
"1505";"1505";"547";"564"
"1506";"1506";"732";"945"
"1507";"1507";"817";"356"
"1508";"1508";"752";"415"
"1509";"1509";"880";"113"
"1510";"1510";"552";"340"
"1511";"1511";"241";"363"
"1512";"1512";"32";"316"
"1513";"1513";"375";"506"
"1514";"1514";"693";"536"
"1515";"1515";"182";"829"
"1516";"1516";"338";"738"
"1517";"1517";"972";"762"
"1518";"1518";"668";"394"
"1519";"1519";"691";"370"
"1520";"1520";"958";"207"
"1521";"1521";"806";"186"
"1522";"1522";"628";"879"
"1523";"1523";"587";"57"
"1524";"1524";"601";"52"
"1525";"1525";"218";"356"
"1526";"1526";"214";"307"
"1527";"1527";"512";"592"
"1528";"1528";"9";"794"
"1529";"1529";"42";"977"
"1530";"1530";"926";"518"
"1531";"1531";"945";"83"
"1532";"1532";"886";"571"
"1533";"1533";"762";"665"
"1534";"1534";"164";"963"
"1535";"1535";"788";"308"
"1536";"1536";"154";"84"
"1537";"1537";"621";"361"
"1538";"1538";"406";"289"
"1539";"1539";"937";"984"
"1540";"1540";"237";"239"
"1541";"1541";"406";"813"
"1542";"1542";"187";"69"
"1543";"1543";"833";"29"
"1544";"1544";"198";"545"
"1545";"1545";"67";"934"
"1546";"1546";"880";"255"
"1547";"1547";"17";"559"
"1548";"1548";"113";"52"
"1549";"1549";"367";"759"
"1550";"1550";"859";"50"
"1551";"1551";"309";"418"
"1552";"1552";"982";"798"
"1553";"1553";"504";"141"
"1554";"1554";"366";"487"
"1555";"1555";"685";"48"
"1556";"1556";"682";"643"
"1557";"1557";"198";"242"
"1558";"1558";"268";"537"
"1559";"1559";"529";"137"
"1560";"1560";"299";"430"
"1561";"1561";"163";"232"
"1562";"1562";"997";"626"
"1563";"1563";"320";"546"
"1564";"1564";"118";"450"
"1565";"1565";"275";"398"
"1566";"1566";"74";"499"
"1567";"1567";"264";"849"
"1568";"1568";"834";"32"
"1569";"1569";"478";"457"
"1570";"1570";"616";"548"
"1571";"1571";"603";"712"
"1572";"1572";"551";"8"
"1573";"1573";"854";"223"
"1574";"1574";"415";"188"
"1575";"1575";"554";"410"
"1576";"1576";"284";"867"
"1577";"1577";"278";"81"
"1578";"1578";"457";"623"
"1579";"1579";"73";"126"
"1580";"1580";"284";"151"
"1581";"1581";"428";"626"
"1582";"1582";"878";"674"
"1583";"1583";"863";"728"
"1584";"1584";"631";"929"
"1585";"1585";"905";"582"
"1586";"1586";"811";"96"
"1587";"1587";"64";"765"
"1588";"1588";"258";"937"
"1589";"1589";"651";"264"
"1590";"1590";"295";"250"
"1591";"1591";"778";"540"
"1592";"1592";"936";"653"
"1593";"1593";"952";"546"
"1594";"1594";"242";"680"
"1595";"1595";"857";"766"
"1596";"1596";"866";"111"
"1597";"1597";"670";"315"
"1598";"1598";"795";"985"
"1599";"1599";"136";"370"
"1600";"1600";"612";"930"
"1601";"1601";"719";"979"
"1602";"1602";"344";"105"
"1603";"1603";"725";"499"
"1604";"1604";"491";"33"
"1605";"1605";"590";"332"
"1606";"1606";"980";"576"
"1607";"1607";"783";"338"
"1608";"1608";"987";"788"
"1609";"1609";"347";"341"
"1610";"1610";"271";"233"
"1611";"1611";"998";"157"
"1612";"1612";"316";"639"
"1613";"1613";"821";"523"
"1614";"1614";"912";"325"
"1615";"1615";"294";"101"
"1616";"1616";"170";"246"
"1617";"1617";"343";"668"
"1618";"1618";"593";"905"
"1619";"1619";"488";"898"
"1620";"1620";"257";"534"
"1621";"1621";"437";"526"
"1622";"1622";"781";"713"
"1623";"1623";"809";"978"
"1624";"1624";"945";"473"
"1625";"1625";"943";"750"
"1626";"1626";"1";"852"
"1627";"1627";"791";"474"
"1628";"1628";"271";"838"
"1629";"1629";"882";"266"
"1630";"1630";"89";"807"
"1631";"1631";"798";"815"
"1632";"1632";"944";"803"
"1633";"1633";"996";"41"
"1634";"1634";"787";"304"
"1635";"1635";"45";"420"
"1636";"1636";"23";"262"
"1637";"1637";"647";"730"
"1638";"1638";"173";"662"
"1639";"1639";"932";"247"
"1640";"1640";"227";"400"
"1641";"1641";"809";"315"
"1642";"1642";"672";"288"
"1643";"1643";"652";"50"
"1644";"1644";"164";"943"
"1645";"1645";"774";"50"
"1646";"1646";"466";"889"
"1647";"1647";"461";"144"
"1648";"1648";"271";"197"
"1649";"1649";"776";"895"
"1650";"1650";"873";"762"
"1651";"1651";"598";"674"
"1652";"1652";"353";"136"
"1653";"1653";"341";"923"
"1654";"1654";"120";"723"
"1655";"1655";"994";"669"
"1656";"1656";"793";"732"
"1657";"1657";"871";"564"
"1658";"1658";"283";"59"
"1659";"1659";"172";"596"
"1660";"1660";"423";"751"
"1661";"1661";"429";"985"
"1662";"1662";"151";"975"
"1663";"1663";"351";"792"
"1664";"1664";"992";"287"
"1665";"1665";"245";"249"
"1666";"1666";"272";"616"
"1667";"1667";"511";"476"
"1668";"1668";"617";"753"
"1669";"1669";"286";"585"
"1670";"1670";"405";"476"
"1671";"1671";"59";"118"
"1672";"1672";"288";"335"
"1673";"1673";"358";"844"
"1674";"1674";"625";"136"
"1675";"1675";"366";"800"
"1676";"1676";"867";"419"
"1677";"1677";"830";"375"
"1678";"1678";"860";"295"
"1679";"1679";"994";"166"
"1680";"1680";"15";"448"
"1681";"1681";"452";"80"
"1682";"1682";"522";"748"
"1683";"1683";"734";"290"
"1684";"1684";"59";"97"
"1685";"1685";"41";"744"
"1686";"1686";"729";"991"
"1687";"1687";"543";"521"
"1688";"1688";"375";"104"
"1689";"1689";"837";"909"
"1690";"1690";"713";"624"
"1691";"1691";"190";"918"
"1692";"1692";"514";"466"
"1693";"1693";"515";"657"
"1694";"1694";"841";"254"
"1695";"1695";"183";"440"
"1696";"1696";"329";"721"
"1697";"1697";"618";"998"
"1698";"1698";"90";"874"
"1699";"1699";"101";"264"
"1700";"1700";"401";"479"
"1701";"1701";"841";"950"
"1702";"1702";"713";"282"
"1703";"1703";"212";"822"
"1704";"1704";"92";"288"
"1705";"1705";"256";"953"
"1706";"1706";"497";"220"
"1707";"1707";"850";"605"
"1708";"1708";"76";"316"
"1709";"1709";"98";"826"
"1710";"1710";"504";"982"
"1711";"1711";"341";"931"
"1712";"1712";"471";"740"
"1713";"1713";"925";"124"
"1714";"1714";"888";"847"
"1715";"1715";"805";"256"
"1716";"1716";"62";"155"
"1717";"1717";"699";"126"
"1718";"1718";"13";"685"
"1719";"1719";"257";"437"
"1720";"1720";"900";"28"
"1721";"1721";"679";"959"
"1722";"1722";"392";"37"
"1723";"1723";"828";"328"
"1724";"1724";"785";"285"
"1725";"1725";"626";"409"
"1726";"1726";"924";"479"
"1727";"1727";"987";"188"
"1728";"1728";"620";"557"
"1729";"1729";"614";"538"
"1730";"1730";"641";"586"
"1731";"1731";"49";"670"
"1732";"1732";"525";"727"
"1733";"1733";"640";"633"
"1734";"1734";"558";"726"
"1735";"1735";"728";"185"
"1736";"1736";"755";"762"
"1737";"1737";"625";"457"
"1738";"1738";"446";"610"
"1739";"1739";"845";"476"
"1740";"1740";"619";"873"
"1741";"1741";"432";"222"
"1742";"1742";"403";"97"
"1743";"1743";"283";"43"
"1744";"1744";"225";"340"
"1745";"1745";"892";"482"
"1746";"1746";"439";"765"
"1747";"1747";"709";"679"
"1748";"1748";"697";"775"
"1749";"1749";"922";"942"
"1750";"1750";"181";"67"
"1751";"1751";"74";"839"
"1752";"1752";"303";"592"
"1753";"1753";"790";"505"
"1754";"1754";"382";"595"
"1755";"1755";"168";"881"
"1756";"1756";"545";"37"
"1757";"1757";"57";"525"
"1758";"1758";"361";"748"
"1759";"1759";"732";"563"
"1760";"1760";"552";"882"
"1761";"1761";"335";"381"
"1762";"1762";"440";"466"
"1763";"1763";"885";"716"
"1764";"1764";"597";"637"
"1765";"1765";"756";"552"
"1766";"1766";"686";"660"
"1767";"1767";"258";"985"
"1768";"1768";"95";"761"
"1769";"1769";"65";"328"
"1770";"1770";"455";"304"
"1771";"1771";"176";"776"
"1772";"1772";"901";"818"
"1773";"1773";"57";"508"
"1774";"1774";"20";"789"
"1775";"1775";"665";"164"
"1776";"1776";"168";"671"
"1777";"1777";"911";"662"
"1778";"1778";"598";"586"
"1779";"1779";"123";"568"
"1780";"1780";"901";"870"
"1781";"1781";"411";"432"
"1782";"1782";"836";"169"
"1783";"1783";"614";"400"
"1784";"1784";"569";"723"
"1785";"1785";"613";"483"
"1786";"1786";"330";"752"
"1787";"1787";"575";"636"
"1788";"1788";"135";"152"
"1789";"1789";"866";"475"
"1790";"1790";"132";"711"
"1791";"1791";"167";"825"
"1792";"1792";"167";"381"
"1793";"1793";"344";"655"
"1794";"1794";"689";"554"
"1795";"1795";"815";"67"
"1796";"1796";"577";"249"
"1797";"1797";"979";"217"
"1798";"1798";"832";"408"
"1799";"1799";"726";"772"
"1800";"1800";"435";"671"
"1801";"1801";"582";"979"
"1802";"1802";"978";"581"
"1803";"1803";"866";"792"
"1804";"1804";"571";"292"
"1805";"1805";"20";"539"
"1806";"1806";"402";"884"
"1807";"1807";"177";"352"
"1808";"1808";"694";"18"
"1809";"1809";"290";"470"
"1810";"1810";"978";"273"
"1811";"1811";"487";"873"
"1812";"1812";"130";"964"
"1813";"1813";"396";"761"
"1814";"1814";"629";"51"
"1815";"1815";"702";"30"
"1816";"1816";"287";"337"
"1817";"1817";"909";"805"
"1818";"1818";"665";"135"
"1819";"1819";"973";"335"
"1820";"1820";"444";"369"
"1821";"1821";"912";"128"
"1822";"1822";"775";"78"
"1823";"1823";"941";"495"
"1824";"1824";"402";"703"
"1825";"1825";"244";"831"
"1826";"1826";"693";"938"
"1827";"1827";"485";"409"
"1828";"1828";"15";"118"
"1829";"1829";"149";"86"
